name,points,challenge
SleepyHollow,1266,"{'challenge_name': ['survey', 'winxy-pistol', 'r2uwu2s-resort', 'vorpal-sword', 'debugapwner', 'dicecap', 'bcu-binding', 'oboe', 'debugalyzer', 'cookie-recipes-v3', 'welcome'], 'challenge_category': ['misc', 'crypto', 'pwn', 'crypto', 'pwn', 'misc', 'misc', 'pwn', 'rev', 'web', 'misc'], 'challenge_points': ['1', '148', '155', '122', '177', '112', '106', '214', '125', '105', '1'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
aespaFanClub,1226,"{'challenge_name': ['vorpal-sword', 'bad-chess-challenge', 'pyramid', 'oño', 'survey', 'nobin', 'dicecap', 'bcu-binding', 'debugalyzer', 'welcome', 'cookie-recipes-v3'], 'challenge_category': ['crypto', 'web', 'web', 'rev', 'misc', 'web', 'misc', 'misc', 'rev', 'misc', 'web'], 'challenge_points': ['122', '200', '138', '151', '1', '165', '112', '106', '125', '1', '105'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
InfoSecIITR,1198,"{'challenge_name': ['dicetok', 'nonograms', 'oño', 'debugalyzer', 'satisfied', 'vorpal-sword', 'welcome', 'dicecap', 'cookie-recipes-v3', 'bcu-binding'], 'challenge_category': ['rev', 'rev', 'rev', 'rev', 'crypto', 'crypto', 'misc', 'misc', 'web', 'misc'], 'challenge_points': ['175', '155', '151', '125', '146', '122', '1', '112', '105', '106'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
poiko,1198,"{'challenge_name': ['nonograms', 'vorpal-sword', 'satisfied', 'debugalyzer', 'oño', 'dicetok', 'bcu-binding', 'cookie-recipes-v3', 'dicecap', 'welcome'], 'challenge_category': ['rev', 'crypto', 'crypto', 'rev', 'rev', 'rev', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['155', '122', '146', '125', '151', '175', '106', '105', '112', '1'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
sigpwny,1172,"{'challenge_name': ['satisfied', 'survey', 'vorpal-sword', 'oño', 'pyramid', 'nobin', 'dicecap', 'debugalyzer', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['crypto', 'misc', 'crypto', 'rev', 'web', 'web', 'misc', 'rev', 'web', 'misc', 'misc'], 'challenge_points': ['146', '1', '122', '151', '138', '165', '112', '125', '105', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
S1uM4i,1171,"{'challenge_name': ['nonograms', 'winxy-pistol', 'oño', 'satisfied', 'vorpal-sword', 'debugalyzer', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['rev', 'crypto', 'rev', 'crypto', 'crypto', 'rev', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['155', '148', '151', '146', '122', '125', '112', '105', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Table 47,1162,"{'challenge_name': ['oño', 'survey', 'satisfied', 'r2uwu2s-resort', 'vorpal-sword', 'pyramid', 'debugalyzer', 'dicecap', 'cookie-recipes-v3', 'welcome', 'bcu-binding'], 'challenge_category': ['rev', 'misc', 'crypto', 'pwn', 'crypto', 'web', 'rev', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['151', '1', '146', '155', '122', '138', '125', '112', '105', '1', '106'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
V&N,1105,"{'challenge_name': ['debugalyzer', 'pyramid', 'winxy-pistol', 'oboe', 'satisfied', 'bcu-binding', 'vorpal-sword', 'cookie-recipes-v3', 'welcome'], 'challenge_category': ['rev', 'web', 'crypto', 'pwn', 'crypto', 'misc', 'crypto', 'web', 'misc'], 'challenge_points': ['125', '138', '148', '214', '146', '106', '122', '105', '1'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
BiceGang,1092,"{'challenge_name': ['winxy-pistol', 'vorpal-sword', 'survey', 'nonograms', 'oño', 'nobin', 'pyramid', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['crypto', 'crypto', 'misc', 'rev', 'rev', 'web', 'web', 'web', 'misc', 'misc'], 'challenge_points': ['148', '122', '1', '155', '151', '165', '138', '105', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Marcio Herobrine,1075,"{'challenge_name': ['vorpal-sword', 'survey', 'bad-chess-challenge', 'nobin', 'debugalyzer', 'pyramid', 'dicecap', 'welcome', 'bcu-binding', 'cookie-recipes-v3'], 'challenge_category': ['crypto', 'misc', 'web', 'web', 'rev', 'web', 'misc', 'misc', 'misc', 'web'], 'challenge_points': ['122', '1', '200', '165', '125', '138', '112', '1', '106', '105'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
limited,1033,"{'challenge_name': ['nonograms', 'survey', 'oño', 'r2uwu2s-resort', 'vorpal-sword', 'dicecap', 'debugalyzer', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['rev', 'misc', 'rev', 'pwn', 'crypto', 'misc', 'rev', 'web', 'misc', 'misc'], 'challenge_points': ['155', '1', '151', '155', '122', '112', '125', '105', '106', '1'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
RaptX,1004,"{'challenge_name': ['pyramid', 'survey', 'winxy-pistol', 'satisfied', 'vorpal-sword', 'debugalyzer', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['web', 'misc', 'crypto', 'crypto', 'crypto', 'rev', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['138', '1', '148', '146', '122', '125', '112', '105', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
noreply,995,"{'challenge_name': ['r2uwu2s-resort', 'debugapwner', 'oboe', 'debugalyzer', 'dicecap', 'welcome', 'cookie-recipes-v3', 'bcu-binding'], 'challenge_category': ['pwn', 'pwn', 'pwn', 'rev', 'misc', 'misc', 'web', 'misc'], 'challenge_points': ['155', '177', '214', '125', '112', '1', '105', '106'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
itsnotagame,952,"{'challenge_name': ['pyramid', 'nobin', 'dicecap', 'bad-chess-challenge', 'debugalyzer', 'welcome', 'cookie-recipes-v3', 'bcu-binding'], 'challenge_category': ['web', 'web', 'misc', 'web', 'rev', 'misc', 'web', 'misc'], 'challenge_points': ['138', '165', '112', '200', '125', '1', '105', '106'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Slovak Cyber Team,939,"{'challenge_name': ['satisfied', 'glail', 'vorpal-sword', 'pyramid', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['crypto', 'misc', 'crypto', 'web', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['146', '209', '122', '138', '112', '105', '106', '1'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
FITSEC,935,"{'challenge_name': ['survey', 'r2uwu2s-resort', 'nonograms', 'dicetok', 'dicecap', 'debugalyzer', 'bcu-binding', 'cookie-recipes-v3', 'welcome'], 'challenge_category': ['misc', 'pwn', 'rev', 'rev', 'misc', 'rev', 'misc', 'web', 'misc'], 'challenge_points': ['1', '155', '155', '175', '112', '125', '106', '105', '1'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Oe-Mo Check,932,"{'challenge_name': ['debugapwner', 'r2uwu2s-resort', 'oño', 'debugalyzer', 'welcome', 'dicecap', 'bcu-binding', 'cookie-recipes-v3'], 'challenge_category': ['pwn', 'pwn', 'rev', 'rev', 'misc', 'misc', 'misc', 'web'], 'challenge_points': ['177', '155', '151', '125', '1', '112', '106', '105'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Escape,921,"{'challenge_name': ['satisfied', 'winxy-pistol', 'nonograms', 'vorpal-sword', 'pyramid', 'cookie-recipes-v3', 'welcome', 'bcu-binding'], 'challenge_category': ['crypto', 'crypto', 'rev', 'crypto', 'web', 'web', 'misc', 'misc'], 'challenge_points': ['146', '148', '155', '122', '138', '105', '1', '106'], 'solve_time': ['2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Team Enu,919,"{'challenge_name': ['dicecap', 'nonograms', 'bcu-binding', 'nobin', 'oño', 'debugalyzer', 'cookie-recipes-v3'], 'challenge_category': ['misc', 'rev', 'misc', 'web', 'rev', 'rev', 'web'], 'challenge_points': ['112', '155', '106', '165', '151', '125', '105'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
Leet Puppets,895,"{'challenge_name': ['dicecap', 'vorpal-sword', 'welcome', 'satisfied', 'nobin', 'bcu-binding', 'pyramid', 'cookie-recipes-v3'], 'challenge_category': ['misc', 'crypto', 'misc', 'crypto', 'web', 'misc', 'web', 'web'], 'challenge_points': ['112', '122', '1', '146', '165', '106', '138', '105'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
SiestaFiestaPwneameEsta,894,"{'challenge_name': ['dicecap', 'welcome', 'debugapwner', 'debugalyzer', 'satisfied', 'vorpal-sword', 'bcu-binding', 'cookie-recipes-v3'], 'challenge_category': ['misc', 'misc', 'pwn', 'rev', 'crypto', 'crypto', 'misc', 'web'], 'challenge_points': ['112', '1', '177', '125', '146', '122', '106', '105'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
BKISC,892,"{'challenge_name': ['dicetok', 'satisfied', 'debugalyzer', 'vorpal-sword', 'welcome', 'bcu-binding', 'dicecap', 'cookie-recipes-v3'], 'challenge_category': ['rev', 'crypto', 'rev', 'crypto', 'misc', 'misc', 'misc', 'web'], 'challenge_points': ['175', '146', '125', '122', '1', '106', '112', '105'], 'solve_time': ['2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
3HLD,892,"{'challenge_name': ['nobin', 'survey', 'vorpal-sword', 'debugalyzer', 'dicecap', 'nonograms', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['web', 'misc', 'crypto', 'rev', 'misc', 'rev', 'web', 'misc', 'misc'], 'challenge_points': ['165', '1', '122', '125', '112', '155', '105', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Ireland Without the RE,878,"{'challenge_name': ['pyramid', 'winxy-pistol', 'vorpal-sword', 'satisfied', 'welcome', 'dicecap', 'bcu-binding', 'cookie-recipes-v3'], 'challenge_category': ['web', 'crypto', 'crypto', 'crypto', 'misc', 'misc', 'misc', 'web'], 'challenge_points': ['138', '148', '122', '146', '1', '112', '106', '105'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
laviem,878,"{'challenge_name': ['r2uwu2s-resort', 'survey', 'vorpal-sword', 'oño', 'debugalyzer', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['pwn', 'misc', 'crypto', 'rev', 'rev', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['155', '1', '122', '151', '125', '112', '105', '106', '1'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
FPTU EThical Hackers Club,866,"{'challenge_name': ['winxy-pistol', 'vorpal-sword', 'survey', 'satisfied', 'debugalyzer', 'cookie-recipes-v3', 'dicecap', 'bcu-binding', 'welcome'], 'challenge_category': ['crypto', 'crypto', 'misc', 'crypto', 'rev', 'web', 'misc', 'misc', 'misc'], 'challenge_points': ['148', '122', '1', '146', '125', '105', '112', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
".;,;. undergrads",865,"{'challenge_name': ['survey', 'pyramid', 'r2uwu2s-resort', 'vorpal-sword', 'debugalyzer', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['misc', 'web', 'pwn', 'crypto', 'rev', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['1', '138', '155', '122', '125', '112', '105', '106', '1'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
One More cred Nightmare,808,"{'challenge_name': ['glail', 'debugalyzer', 'oño', 'dicecap', 'cookie-recipes-v3', 'bcu-binding'], 'challenge_category': ['misc', 'rev', 'rev', 'misc', 'web', 'misc'], 'challenge_points': ['209', '125', '151', '112', '105', '106'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Equivalent XCHG,749,"{'challenge_name': ['r2uwu2s-resort', 'winxy-pistol', 'dicecap', 'vorpal-sword', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['pwn', 'crypto', 'misc', 'crypto', 'web', 'misc', 'misc'], 'challenge_points': ['155', '148', '112', '122', '105', '106', '1'], 'solve_time': ['2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Black Bauhinia,740,"{'challenge_name': ['winxy-pistol', 'satisfied', 'vorpal-sword', 'dicecap', 'bcu-binding', 'cookie-recipes-v3', 'welcome'], 'challenge_category': ['crypto', 'crypto', 'crypto', 'misc', 'misc', 'web', 'misc'], 'challenge_points': ['148', '146', '122', '112', '106', '105', '1'], 'solve_time': ['1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
GreyHat,727,"{'challenge_name': ['nonograms', 'vorpal-sword', 'survey', 'debugalyzer', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['rev', 'crypto', 'misc', 'rev', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['155', '122', '1', '125', '112', '105', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
QnQSec,720,"{'challenge_name': ['winxy-pistol', 'survey', 'vorpal-sword', 'debugalyzer', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['crypto', 'misc', 'crypto', 'rev', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['148', '1', '122', '125', '112', '105', '106', '1'], 'solve_time': ['1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
0xHUST,710,"{'challenge_name': ['survey', 'pyramid', 'dicecap', 'debugalyzer', 'bcu-binding', 'vorpal-sword', 'welcome', 'cookie-recipes-v3'], 'challenge_category': ['misc', 'web', 'misc', 'rev', 'misc', 'crypto', 'misc', 'web'], 'challenge_points': ['1', '138', '112', '125', '106', '122', '1', '105'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
slight_smile,709,"{'challenge_name': ['pyramid', 'debugalyzer', 'dicecap', 'vorpal-sword', 'bcu-binding', 'welcome', 'cookie-recipes-v3'], 'challenge_category': ['web', 'rev', 'misc', 'crypto', 'misc', 'misc', 'web'], 'challenge_points': ['138', '125', '112', '122', '106', '1', '105'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
pls gif job ty,626,"{'challenge_name': ['pyramid', 'nobin', 'bcu-binding', 'dicecap', 'cookie-recipes-v3'], 'challenge_category': ['web', 'web', 'misc', 'misc', 'web'], 'challenge_points': ['138', '165', '106', '112', '105'], 'solve_time': ['1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
HnuSec,623,"{'challenge_name': ['debugapwner', 'dicecap', 'vorpal-sword', 'welcome', 'bcu-binding', 'cookie-recipes-v3'], 'challenge_category': ['pwn', 'misc', 'crypto', 'misc', 'misc', 'web'], 'challenge_points': ['177', '112', '122', '1', '106', '105'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
aglio olio,620,"{'challenge_name': ['winxy-pistol', 'vorpal-sword', 'pyramid', 'welcome', 'cookie-recipes-v3', 'bcu-binding'], 'challenge_category': ['crypto', 'crypto', 'web', 'misc', 'web', 'misc'], 'challenge_points': ['148', '122', '138', '1', '105', '106'], 'solve_time': ['1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
flocto solo run,610,"{'challenge_name': ['vorpal-sword', 'oño', 'debugalyzer', 'bcu-binding', 'cookie-recipes-v3', 'welcome'], 'challenge_category': ['crypto', 'rev', 'rev', 'misc', 'web', 'misc'], 'challenge_points': ['122', '151', '125', '106', '105', '1'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
HackingForSushi,606,"{'challenge_name': ['dicetok', 'oño', 'debugalyzer', 'nonograms'], 'challenge_category': ['rev', 'rev', 'rev', 'rev'], 'challenge_points': ['175', '151', '125', '155'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
bi0s,604,"{'challenge_name': ['debugalyzer', 'r2uwu2s-resort', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['rev', 'pwn', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['125', '155', '112', '105', '106', '1'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
Hack@Sec,604,"{'challenge_name': ['debugalyzer', 'dicecap', 'r2uwu2s-resort', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['rev', 'misc', 'pwn', 'web', 'misc', 'misc'], 'challenge_points': ['125', '112', '155', '105', '106', '1'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
Kava Bar Strobe Party,600,"{'challenge_name': ['r2uwu2s-resort', 'dicecap', 'bcu-binding', 'cookie-recipes-v3', 'vorpal-sword'], 'challenge_category': ['pwn', 'misc', 'misc', 'web', 'crypto'], 'challenge_points': ['155', '112', '106', '105', '122'], 'solve_time': ['2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
PwnSec,597,"{'challenge_name': ['winxy-pistol', 'debugalyzer', 'dicecap', 'welcome', 'cookie-recipes-v3', 'bcu-binding'], 'challenge_category': ['crypto', 'rev', 'misc', 'misc', 'web', 'misc'], 'challenge_points': ['148', '125', '112', '1', '105', '106'], 'solve_time': ['2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
PPP,597,"{'challenge_name': ['vorpal-sword', 'debugalyzer', 'pyramid', 'bcu-binding', 'welcome', 'cookie-recipes-v3'], 'challenge_category': ['crypto', 'rev', 'web', 'misc', 'misc', 'web'], 'challenge_points': ['122', '125', '138', '106', '1', '105'], 'solve_time': ['2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
amyglan,596,"{'challenge_name': ['vorpal-sword', 'pyramid', 'debugalyzer', 'bcu-binding', 'cookie-recipes-v3'], 'challenge_category': ['crypto', 'web', 'rev', 'misc', 'web'], 'challenge_points': ['122', '138', '125', '106', '105'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
A Fundo,596,"{'challenge_name': ['survey', 'golden-bridge', 'dicecap', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['misc', 'misc', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['1', '271', '112', '105', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
katagaitai,594,"{'challenge_name': ['winxy-pistol', 'vorpal-sword', 'cookie-recipes-v3', 'welcome', 'bcu-binding', 'dicecap'], 'challenge_category': ['crypto', 'crypto', 'web', 'misc', 'misc', 'misc'], 'challenge_points': ['148', '122', '105', '1', '106', '112'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
B33F 50UP,594,"{'challenge_name': ['winxy-pistol', 'vorpal-sword', 'bcu-binding', 'dicecap', 'welcome', 'cookie-recipes-v3'], 'challenge_category': ['crypto', 'crypto', 'misc', 'misc', 'misc', 'web'], 'challenge_points': ['148', '122', '106', '112', '1', '105'], 'solve_time': ['1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
MindCrafters,585,"{'challenge_name': ['pyramid', 'survey', 'vorpal-sword', 'cookie-recipes-v3', 'dicecap', 'bcu-binding', 'welcome'], 'challenge_category': ['web', 'misc', 'crypto', 'web', 'misc', 'misc', 'misc'], 'challenge_points': ['138', '1', '122', '105', '112', '106', '1'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
"Monosodium Glutamate; Or, the Best Team",572,"{'challenge_name': ['survey', 'debugalyzer', 'dicecap', 'vorpal-sword', 'cookie-recipes-v3', 'bcu-binding', 'welcome'], 'challenge_category': ['misc', 'rev', 'misc', 'crypto', 'web', 'misc', 'misc'], 'challenge_points': ['1', '125', '112', '122', '105', '106', '1'], 'solve_time': ['2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
GopherHack,572,"{'challenge_name': ['survey', 'debugalyzer', 'cookie-recipes-v3', 'vorpal-sword', 'bcu-binding', 'dicecap', 'welcome'], 'challenge_category': ['misc', 'rev', 'web', 'crypto', 'misc', 'misc', 'misc'], 'challenge_points': ['1', '125', '105', '122', '106', '112', '1'], 'solve_time': ['1 day ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
0RAYS,572,"{'challenge_name': ['welcome', 'r2uwu2s-resort', 'winxy-pistol', 'satisfied', 'vorpal-sword'], 'challenge_category': ['misc', 'pwn', 'crypto', 'crypto', 'crypto'], 'challenge_points': ['1', '155', '148', '146', '122'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
UniverSea,571,"{'challenge_name': ['vorpal-sword', 'debugalyzer', 'dicecap', 'bcu-binding', 'welcome', 'cookie-recipes-v3'], 'challenge_category': ['crypto', 'rev', 'misc', 'misc', 'misc', 'web'], 'challenge_points': ['122', '125', '112', '106', '1', '105'], 'solve_time': ['2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
BITSkrieg,571,"{'challenge_name': ['vorpal-sword', 'debugalyzer', 'dicecap', 'bcu-binding', 'cookie-recipes-v3', 'welcome'], 'challenge_category': ['crypto', 'rev', 'misc', 'misc', 'web', 'misc'], 'challenge_points': ['122', '125', '112', '106', '105', '1'], 'solve_time': ['2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
PartOfShellphish,571,"{'challenge_name': ['vorpal-sword', 'dicecap', 'cookie-recipes-v3', 'debugalyzer', 'bcu-binding', 'welcome'], 'challenge_category': ['crypto', 'misc', 'web', 'rev', 'misc', 'misc'], 'challenge_points': ['122', '112', '105', '125', '106', '1'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
outwrest,557,"{'challenge_name': ['dicecap', 'bcu-binding', 'cookie-recipes-v3', 'diceon', 'welcome'], 'challenge_category': ['misc', 'misc', 'web', 'misc', 'misc'], 'challenge_points': ['112', '106', '105', '233', '1'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
kpks,525,"{'challenge_name': ['bcu-binding', 'survey', 'bad-chess-challenge', 'cookie-recipes-v3', 'dicecap', 'welcome'], 'challenge_category': ['misc', 'misc', 'web', 'web', 'misc', 'misc'], 'challenge_points': ['106', '1', '200', '105', '112', '1'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
HogeHoge,515,"{'challenge_name': ['survey', 'nonograms', 'diceon', 'welcome', 'debugalyzer'], 'challenge_category': ['misc', 'rev', 'misc', 'misc', 'rev'], 'challenge_points': ['1', '155', '233', '1', '125'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago']}"
d3pth f1rst s3arch,488,"{'challenge_name': ['survey', 'oño', 'bcu-binding', 'debugalyzer', 'cookie-recipes-v3'], 'challenge_category': ['misc', 'rev', 'misc', 'rev', 'web'], 'challenge_points': ['1', '151', '106', '125', '105'], 'solve_time': ['2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Scholarly Swimmers of CMU,482,"{'challenge_name': ['cookie-recipes-v3', 'winxy-pistol', 'vorpal-sword', 'bcu-binding', 'welcome'], 'challenge_category': ['web', 'crypto', 'crypto', 'misc', 'misc'], 'challenge_points': ['105', '148', '122', '106', '1'], 'solve_time': ['2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Hacklava,480,"{'challenge_name': ['satisfied', 'vorpal-sword', 'welcome', 'bcu-binding', 'cookie-recipes-v3'], 'challenge_category': ['crypto', 'crypto', 'misc', 'misc', 'web'], 'challenge_points': ['146', '122', '1', '106', '105'], 'solve_time': ['2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
sayonara,480,"{'challenge_name': ['cookie-recipes-v3', 'satisfied', 'bcu-binding', 'welcome', 'vorpal-sword'], 'challenge_category': ['web', 'crypto', 'misc', 'misc', 'crypto'], 'challenge_points': ['105', '146', '106', '1', '122'], 'solve_time': ['2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
