name,points,challenge
FPTU Ethical Hackers Club,4332,"{'challenge_name': ['Survey', 'opensource', 'metadata', 'droid', 'Catching The Bus', 'Extremely Lame Filters 1', 'jail!', 'deja vu', 'XOR 101', 'go getter', 'emojicrypt', 'acorn clicker', 'Pretty Please 🥺', 'Secure Vigenere', 'Easy RSA', 'sanity-check'], 'challenge_category': ['misc', 'cloud', 'cloud', 'rev', 'osint', 'pwn', 'pwn', 'pwn', 'crypto', 'web', 'web', 'web', 'misc', 'crypto', 'crypto', 'misc'], 'challenge_points': ['1', '372', '452', '216', '470', '446', '415', '170', '209', '369', '284', '107', '417', '282', '121', '1'], 'solve_time': ['Apr 6, 2025, 4:15 PM', 'Apr 6, 2025, 4:13 PM', 'Apr 6, 2025, 3:26 PM', 'Apr 5, 2025, 5:08 PM', 'Apr 5, 2025, 4:36 PM', 'Apr 5, 2025, 2:47 PM', 'Apr 5, 2025, 1:17 PM', 'Apr 5, 2025, 10:27 AM', 'Apr 5, 2025, 8:28 AM', 'Apr 5, 2025, 6:51 AM', 'Apr 5, 2025, 5:21 AM', 'Apr 5, 2025, 4:05 AM', 'Apr 5, 2025, 3:52 AM', 'Apr 5, 2025, 1:48 AM', 'Apr 5, 2025, 1:22 AM', 'Apr 5, 2025, 1:13 AM']}"
Davidpb,4327,"{'challenge_name': ['Secure Vigenere', 'portrait', 'Survey', 'emojicrypt', 'go getter', 'Intermediate Software Design', 'Extremely Lame Filters 1', 'jail!', 'opensource', 'deja vu', 'Easy RSA', 'XOR 101', 'Pretty Please 🥺', 'droid', 'acorn clicker', 'sanity-check'], 'challenge_category': ['crypto', 'web', 'misc', 'web', 'web', 'rev', 'pwn', 'pwn', 'cloud', 'pwn', 'crypto', 'crypto', 'misc', 'rev', 'web', 'misc'], 'challenge_points': ['282', '461', '1', '284', '369', '456', '446', '415', '372', '170', '121', '209', '417', '216', '107', '1'], 'solve_time': ['Apr 6, 2025, 9:39 AM', 'Apr 6, 2025, 9:13 AM', 'Apr 6, 2025, 8:26 AM', 'Apr 6, 2025, 8:25 AM', 'Apr 5, 2025, 11:52 PM', 'Apr 5, 2025, 11:38 PM', 'Apr 5, 2025, 10:40 PM', 'Apr 5, 2025, 9:21 PM', 'Apr 5, 2025, 10:37 AM', 'Apr 5, 2025, 10:05 AM', 'Apr 5, 2025, 9:59 AM', 'Apr 5, 2025, 9:21 AM', 'Apr 5, 2025, 6:11 AM', 'Apr 5, 2025, 5:57 AM', 'Apr 5, 2025, 5:37 AM', 'Apr 5, 2025, 5:29 AM']}"
0x3a.PH,4097,"{'challenge_name': ['funkytype', 'Survey', 'escalate', 'opensource', 'Secure Vigenere', 'Extremely Lame Filters 1', 'jail!', 'metadata', 'XOR 101', 'sanity-check', 'emojicrypt', 'go getter', 'Easy RSA', 'deja vu', 'acorn clicker'], 'challenge_category': ['web', 'misc', 'cloud', 'cloud', 'crypto', 'pwn', 'pwn', 'cloud', 'crypto', 'misc', 'web', 'web', 'crypto', 'pwn', 'web'], 'challenge_points': ['387', '1', '481', '372', '282', '446', '415', '452', '209', '1', '284', '369', '121', '170', '107'], 'solve_time': ['Apr 6, 2025, 2:47 PM', 'Apr 6, 2025, 1:59 PM', 'Apr 6, 2025, 12:48 PM', 'Apr 6, 2025, 11:37 AM', 'Apr 6, 2025, 3:59 AM', 'Apr 5, 2025, 5:33 PM', 'Apr 5, 2025, 4:58 PM', 'Apr 5, 2025, 4:35 PM', 'Apr 5, 2025, 11:11 AM', 'Apr 5, 2025, 9:36 AM', 'Apr 5, 2025, 9:28 AM', 'Apr 5, 2025, 9:08 AM', 'Apr 5, 2025, 8:43 AM', 'Apr 5, 2025, 8:39 AM', 'Apr 5, 2025, 7:53 AM']}"
BlitzHack,4027,"{'challenge_name': ['emojicrypt', 'Survey', 'escalate', 'metadata', 'Extremely Lame Filters 1', 'jail!', 'acorn clicker', 'deja vu', 'Catching The Bus', 'opensource', 'droid', 'XOR 101', 'sanity-check', 'Secure Vigenere', 'Easy RSA'], 'challenge_category': ['web', 'misc', 'cloud', 'cloud', 'pwn', 'pwn', 'web', 'pwn', 'osint', 'cloud', 'rev', 'crypto', 'misc', 'crypto', 'crypto'], 'challenge_points': ['284', '1', '481', '452', '446', '415', '107', '170', '470', '372', '216', '209', '1', '282', '121'], 'solve_time': ['Apr 6, 2025, 7:18 AM', 'Apr 6, 2025, 7:17 AM', 'Apr 6, 2025, 5:25 AM', 'Apr 5, 2025, 7:14 PM', 'Apr 5, 2025, 2:35 PM', 'Apr 5, 2025, 12:25 PM', 'Apr 5, 2025, 11:56 AM', 'Apr 5, 2025, 11:40 AM', 'Apr 5, 2025, 6:40 AM', 'Apr 5, 2025, 5:11 AM', 'Apr 5, 2025, 4:09 AM', 'Apr 5, 2025, 3:46 AM', 'Apr 5, 2025, 2:25 AM', 'Apr 4, 2025, 11:58 PM', 'Apr 4, 2025, 11:46 PM']}"
CyberCh1ck,3877,"{'challenge_name': ['funkytype', 'Survey', 'Chicken Treasure Hunt', 'droid', 'portrait', 'jail!', 'XOR 101', 'go getter', 'opensource', 'Secure Vigenere', 'deja vu', 'emojicrypt', 'Easy RSA', 'acorn clicker', 'sanity-check'], 'challenge_category': ['web', 'misc', 'misc', 'rev', 'web', 'pwn', 'crypto', 'web', 'cloud', 'crypto', 'pwn', 'web', 'crypto', 'web', 'misc'], 'challenge_points': ['387', '1', '482', '216', '461', '415', '209', '369', '372', '282', '170', '284', '121', '107', '1'], 'solve_time': ['Apr 6, 2025, 3:25 PM', 'Apr 6, 2025, 7:02 AM', 'Apr 5, 2025, 5:00 PM', 'Apr 5, 2025, 10:33 AM', 'Apr 5, 2025, 9:49 AM', 'Apr 5, 2025, 9:25 AM', 'Apr 5, 2025, 8:33 AM', 'Apr 5, 2025, 7:48 AM', 'Apr 5, 2025, 7:28 AM', 'Apr 5, 2025, 6:54 AM', 'Apr 5, 2025, 4:32 AM', 'Apr 5, 2025, 4:11 AM', 'Apr 5, 2025, 2:42 AM', 'Apr 5, 2025, 2:28 AM', 'Apr 5, 2025, 1:39 AM']}"
securisec,3868,"{'challenge_name': ['go getter', 'Pretty Please 🥺', 'funkytype', 'escalate', 'Easy RSA', 'metadata', 'XOR 101', 'emojicrypt', 'Secure Vigenere', 'acorn clicker', 'deja vu', 'sanity-check', 'droid', 'opensource'], 'challenge_category': ['web', 'misc', 'web', 'cloud', 'crypto', 'cloud', 'crypto', 'web', 'crypto', 'web', 'pwn', 'misc', 'rev', 'cloud'], 'challenge_points': ['369', '417', '387', '481', '121', '452', '209', '284', '282', '107', '170', '1', '216', '372'], 'solve_time': ['Apr 6, 2025, 2:57 AM', 'Apr 6, 2025, 12:39 AM', 'Apr 5, 2025, 9:06 PM', 'Apr 5, 2025, 7:41 PM', 'Apr 5, 2025, 6:46 PM', 'Apr 5, 2025, 3:52 PM', 'Apr 5, 2025, 5:58 AM', 'Apr 5, 2025, 4:57 AM', 'Apr 5, 2025, 4:01 AM', 'Apr 5, 2025, 3:00 AM', 'Apr 5, 2025, 2:50 AM', 'Apr 5, 2025, 1:18 AM', 'Apr 5, 2025, 1:18 AM', 'Apr 5, 2025, 1:16 AM']}"
ScriptSorcerers,3812,"{'challenge_name': ['Pretty Please 🥺', 'Survey', 'portrait', 'go getter', 'funkytype', 'emojicrypt', 'jail!', 'XOR 101', 'Secure Vigenere', 'droid', 'Easy RSA', 'acorn clicker', 'opensource', 'deja vu', 'sanity-check'], 'challenge_category': ['misc', 'misc', 'web', 'web', 'web', 'web', 'pwn', 'crypto', 'crypto', 'rev', 'crypto', 'web', 'cloud', 'pwn', 'misc'], 'challenge_points': ['417', '1', '461', '369', '387', '284', '415', '209', '282', '216', '121', '107', '372', '170', '1'], 'solve_time': ['Apr 6, 2025, 3:26 PM', 'Apr 6, 2025, 1:08 PM', 'Apr 6, 2025, 4:54 AM', 'Apr 5, 2025, 11:09 PM', 'Apr 5, 2025, 11:01 PM', 'Apr 5, 2025, 10:34 PM', 'Apr 5, 2025, 9:59 PM', 'Apr 5, 2025, 1:08 PM', 'Apr 5, 2025, 2:54 AM', 'Apr 5, 2025, 1:28 AM', 'Apr 5, 2025, 1:14 AM', 'Apr 5, 2025, 1:09 AM', 'Apr 5, 2025, 12:59 AM', 'Apr 4, 2025, 11:58 PM', 'Apr 4, 2025, 11:06 PM']}"
exec,3578,"{'challenge_name': ['dopamine detox', 'Secure Vigenere', 'deja vu', 'funkytype', 'Catching The Bus', 'ISBN Scavenger Hunt', 'opensource', 'droid', 'XOR 101', 'Easy RSA', 'emojicrypt', 'acorn clicker', 'sanity-check'], 'challenge_category': ['misc', 'crypto', 'pwn', 'web', 'osint', 'osint', 'cloud', 'rev', 'crypto', 'crypto', 'web', 'web', 'misc'], 'challenge_points': ['488', '282', '170', '387', '470', '471', '372', '216', '209', '121', '284', '107', '1'], 'solve_time': ['Apr 6, 2025, 2:07 PM', 'Apr 6, 2025, 11:18 AM', 'Apr 6, 2025, 11:08 AM', 'Apr 6, 2025, 9:16 AM', 'Apr 6, 2025, 8:02 AM', 'Apr 6, 2025, 5:23 AM', 'Apr 5, 2025, 6:17 PM', 'Apr 5, 2025, 5:50 PM', 'Apr 5, 2025, 11:10 AM', 'Apr 5, 2025, 10:43 AM', 'Apr 5, 2025, 9:25 AM', 'Apr 5, 2025, 9:05 AM', 'Apr 5, 2025, 8:48 AM']}"
ByteC4Ts,3561,"{'challenge_name': ['Intermediate Software Design', 'portrait', 'opensource', 'XOR 101', 'Pretty Please 🥺', 'sanity-check', 'emojicrypt', 'go getter', 'Secure Vigenere', 'droid', 'funkytype', 'acorn clicker'], 'challenge_category': ['rev', 'web', 'cloud', 'crypto', 'misc', 'misc', 'web', 'web', 'crypto', 'rev', 'web', 'web'], 'challenge_points': ['456', '461', '372', '209', '417', '1', '284', '369', '282', '216', '387', '107'], 'solve_time': ['Apr 6, 2025, 4:49 PM', 'Apr 5, 2025, 6:10 PM', 'Apr 5, 2025, 5:02 PM', 'Apr 5, 2025, 4:28 PM', 'Apr 5, 2025, 3:25 PM', 'Apr 5, 2025, 3:00 PM', 'Apr 5, 2025, 12:20 PM', 'Apr 5, 2025, 11:22 AM', 'Apr 5, 2025, 11:03 AM', 'Apr 5, 2025, 8:47 AM', 'Apr 5, 2025, 4:02 AM', 'Apr 5, 2025, 3:23 AM']}"
0TC,3541,"{'challenge_name': ['funkytype', 'Extremely Lame Filters 2', 'Extremely Lame Filters 1', 'emojicrypt', 'XOR 101', 'Secure Vigenere', 'droid', 'acorn clicker', 'Easy RSA', 'Pretty Please 🥺', 'sanity-check', 'jail!', 'deja vu'], 'challenge_category': ['web', 'pwn', 'pwn', 'web', 'crypto', 'crypto', 'rev', 'web', 'crypto', 'misc', 'misc', 'pwn', 'pwn'], 'challenge_points': ['387', '486', '446', '284', '209', '282', '216', '107', '121', '417', '1', '415', '170'], 'solve_time': ['Apr 6, 2025, 3:40 PM', 'Apr 5, 2025, 4:57 PM', 'Apr 5, 2025, 2:41 PM', 'Apr 5, 2025, 11:42 AM', 'Apr 5, 2025, 9:28 AM', 'Apr 5, 2025, 8:11 AM', 'Apr 5, 2025, 6:18 AM', 'Apr 5, 2025, 5:50 AM', 'Apr 5, 2025, 4:34 AM', 'Apr 5, 2025, 4:30 AM', 'Apr 5, 2025, 4:11 AM', 'Apr 5, 2025, 2:25 AM', 'Apr 5, 2025, 12:40 AM']}"
PsychoBash,3510,"{'challenge_name': ['Extremely Lame Filters 1', 'jail!', 'Catching The Bus', 'Pretty Please 🥺', 'deja vu', 'acorn clicker', 'opensource', 'XOR 101', 'emojicrypt', 'sanity-check', 'droid', 'Secure Vigenere', 'Easy RSA'], 'challenge_category': ['pwn', 'pwn', 'osint', 'misc', 'pwn', 'web', 'cloud', 'crypto', 'web', 'misc', 'rev', 'crypto', 'crypto'], 'challenge_points': ['446', '415', '470', '417', '170', '107', '372', '209', '284', '1', '216', '282', '121'], 'solve_time': ['Apr 6, 2025, 2:57 AM', 'Apr 6, 2025, 2:13 AM', 'Apr 5, 2025, 6:13 PM', 'Apr 5, 2025, 3:20 AM', 'Apr 5, 2025, 1:58 AM', 'Apr 5, 2025, 1:51 AM', 'Apr 5, 2025, 1:44 AM', 'Apr 5, 2025, 1:41 AM', 'Apr 5, 2025, 1:17 AM', 'Apr 4, 2025, 11:37 PM', 'Apr 4, 2025, 11:28 PM', 'Apr 4, 2025, 11:16 PM', 'Apr 4, 2025, 11:07 PM']}"
JSoyke,3496,"{'challenge_name': ['Flat Earth', 'Extremely Lame Filters 1', 'funkytype', 'Pretty Please 🥺', 'emojicrypt', 'acorn clicker', 'opensource', 'XOR 101', 'deja vu', 'Secure Vigenere', 'droid', 'Easy RSA', 'sanity-check'], 'challenge_category': ['crypto', 'pwn', 'web', 'misc', 'web', 'web', 'cloud', 'crypto', 'pwn', 'crypto', 'rev', 'crypto', 'misc'], 'challenge_points': ['484', '446', '387', '417', '284', '107', '372', '209', '170', '282', '216', '121', '1'], 'solve_time': ['Apr 6, 2025, 9:35 AM', 'Apr 6, 2025, 2:02 AM', 'Apr 5, 2025, 9:22 AM', 'Apr 5, 2025, 4:04 AM', 'Apr 5, 2025, 3:09 AM', 'Apr 5, 2025, 2:55 AM', 'Apr 5, 2025, 2:46 AM', 'Apr 5, 2025, 1:01 AM', 'Apr 5, 2025, 12:03 AM', 'Apr 4, 2025, 11:58 PM', 'Apr 4, 2025, 11:35 PM', 'Apr 4, 2025, 11:30 PM', 'Apr 4, 2025, 11:14 PM']}"
GopherHack,3453,"{'challenge_name': ['dopamine detox', 'Survey', 'Extremely Lame Filters 1', 'droid', 'funkytype', 'go getter', 'emojicrypt', 'deja vu', 'Secure Vigenere', 'XOR 101', 'Easy RSA', 'opensource', 'acorn clicker', 'sanity-check'], 'challenge_category': ['misc', 'misc', 'pwn', 'rev', 'web', 'web', 'web', 'pwn', 'crypto', 'crypto', 'crypto', 'cloud', 'web', 'misc'], 'challenge_points': ['488', '1', '446', '216', '387', '369', '284', '170', '282', '209', '121', '372', '107', '1'], 'solve_time': ['Apr 6, 2025, 10:05 AM', 'Apr 6, 2025, 6:58 AM', 'Apr 5, 2025, 11:49 AM', 'Apr 5, 2025, 11:21 AM', 'Apr 5, 2025, 11:05 AM', 'Apr 5, 2025, 10:53 AM', 'Apr 5, 2025, 9:24 AM', 'Apr 5, 2025, 9:12 AM', 'Apr 5, 2025, 8:37 AM', 'Apr 5, 2025, 8:18 AM', 'Apr 5, 2025, 6:49 AM', 'Apr 5, 2025, 6:22 AM', 'Apr 5, 2025, 5:48 AM', 'Apr 5, 2025, 5:30 AM']}"
RabbitHorse,3442,"{'challenge_name': ['metadata', 'funkytype', 'Survey', 'ISBN Scavenger Hunt', 'go getter', 'emojicrypt', 'acorn clicker', 'opensource', 'Secure Vigenere', 'XOR 101', 'droid', 'deja vu', 'Easy RSA', 'sanity-check'], 'challenge_category': ['cloud', 'web', 'misc', 'osint', 'web', 'web', 'web', 'cloud', 'crypto', 'crypto', 'rev', 'pwn', 'crypto', 'misc'], 'challenge_points': ['452', '387', '1', '471', '369', '284', '107', '372', '282', '209', '216', '170', '121', '1'], 'solve_time': ['Apr 6, 2025, 3:12 PM', 'Apr 6, 2025, 10:40 AM', 'Apr 6, 2025, 8:21 AM', 'Apr 5, 2025, 11:15 AM', 'Apr 5, 2025, 8:43 AM', 'Apr 5, 2025, 7:43 AM', 'Apr 5, 2025, 5:41 AM', 'Apr 5, 2025, 5:21 AM', 'Apr 5, 2025, 4:05 AM', 'Apr 5, 2025, 3:34 AM', 'Apr 5, 2025, 2:17 AM', 'Apr 5, 2025, 1:43 AM', 'Apr 5, 2025, 1:08 AM', 'Apr 5, 2025, 12:40 AM']}"
Shellskapsresan,3431,"{'challenge_name': ['portrait', 'funkytype', 'emojicrypt', 'metadata', 'go getter', 'droid', 'acorn clicker', 'Secure Vigenere', 'Easy RSA', 'XOR 101', 'deja vu', 'opensource', 'sanity-check'], 'challenge_category': ['web', 'web', 'web', 'cloud', 'web', 'rev', 'web', 'crypto', 'crypto', 'crypto', 'pwn', 'cloud', 'misc'], 'challenge_points': ['461', '387', '284', '452', '369', '216', '107', '282', '121', '209', '170', '372', '1'], 'solve_time': ['Apr 6, 2025, 2:16 PM', 'Apr 5, 2025, 11:14 PM', 'Apr 5, 2025, 8:08 PM', 'Apr 5, 2025, 6:21 PM', 'Apr 5, 2025, 7:03 AM', 'Apr 5, 2025, 7:02 AM', 'Apr 5, 2025, 5:55 AM', 'Apr 5, 2025, 5:31 AM', 'Apr 5, 2025, 5:07 AM', 'Apr 5, 2025, 4:09 AM', 'Apr 5, 2025, 2:43 AM', 'Apr 5, 2025, 1:29 AM', 'Apr 5, 2025, 12:30 AM']}"
snocc,3415,"{'challenge_name': ['go getter', 'emojicrypt', 'metadata', 'jail!', 'Pretty Please 🥺', 'opensource', 'Secure Vigenere', 'droid', 'XOR 101', 'deja vu', 'Easy RSA', 'acorn clicker', 'sanity-check'], 'challenge_category': ['web', 'web', 'cloud', 'pwn', 'misc', 'cloud', 'crypto', 'rev', 'crypto', 'pwn', 'crypto', 'web', 'misc'], 'challenge_points': ['369', '284', '452', '415', '417', '372', '282', '216', '209', '170', '121', '107', '1'], 'solve_time': ['Apr 6, 2025, 3:43 PM', 'Apr 6, 2025, 2:01 PM', 'Apr 6, 2025, 4:52 AM', 'Apr 6, 2025, 4:26 AM', 'Apr 6, 2025, 2:52 AM', 'Apr 6, 2025, 12:44 AM', 'Apr 5, 2025, 11:03 PM', 'Apr 5, 2025, 10:55 PM', 'Apr 5, 2025, 10:50 PM', 'Apr 5, 2025, 10:42 PM', 'Apr 5, 2025, 10:40 PM', 'Apr 5, 2025, 10:35 PM', 'Apr 5, 2025, 10:28 PM']}"
0xL4ugh - Free Palestine,3394,"{'challenge_name': ['jail!', 'portrait', 'sanity-check', 'Secure Vigenere', 'XOR 101', 'funkytype', 'opensource', 'go getter', 'acorn clicker', 'droid', 'deja vu', 'emojicrypt', 'Easy RSA'], 'challenge_category': ['pwn', 'web', 'misc', 'crypto', 'crypto', 'web', 'cloud', 'web', 'web', 'rev', 'pwn', 'web', 'crypto'], 'challenge_points': ['415', '461', '1', '282', '209', '387', '372', '369', '107', '216', '170', '284', '121'], 'solve_time': ['Apr 6, 2025, 9:28 AM', 'Apr 5, 2025, 7:20 AM', 'Apr 5, 2025, 5:46 AM', 'Apr 5, 2025, 5:45 AM', 'Apr 5, 2025, 5:40 AM', 'Apr 5, 2025, 3:59 AM', 'Apr 5, 2025, 3:25 AM', 'Apr 5, 2025, 1:36 AM', 'Apr 5, 2025, 12:57 AM', 'Apr 5, 2025, 12:17 AM', 'Apr 4, 2025, 11:54 PM', 'Apr 4, 2025, 11:44 PM', 'Apr 4, 2025, 11:13 PM']}"
Paolo,3351,"{'challenge_name': ['Secure Vigenere', 'Pretty Please 🥺', 'funkytype', 'go getter', 'Survey', 'Easy RSA', 'opensource', 'jail!', 'droid', 'emojicrypt', 'XOR 101', 'deja vu', 'acorn clicker', 'sanity-check'], 'challenge_category': ['crypto', 'misc', 'web', 'web', 'misc', 'crypto', 'cloud', 'pwn', 'rev', 'web', 'crypto', 'pwn', 'web', 'misc'], 'challenge_points': ['282', '417', '387', '369', '1', '121', '372', '415', '216', '284', '209', '170', '107', '1'], 'solve_time': ['Apr 6, 2025, 4:40 PM', 'Apr 6, 2025, 12:50 PM', 'Apr 6, 2025, 12:25 PM', 'Apr 6, 2025, 11:34 AM', 'Apr 6, 2025, 8:05 AM', 'Apr 5, 2025, 6:52 PM', 'Apr 5, 2025, 6:49 PM', 'Apr 5, 2025, 2:54 PM', 'Apr 5, 2025, 1:08 PM', 'Apr 5, 2025, 11:10 AM', 'Apr 5, 2025, 10:34 AM', 'Apr 5, 2025, 9:08 AM', 'Apr 5, 2025, 9:02 AM', 'Apr 5, 2025, 8:59 AM']}"
Cyb3rPr1s0n,3226,"{'challenge_name': ['Survey', 'droid', 'Catching The Bus', 'deja vu', 'Extremely Lame Filters 1', 'jail!', 'XOR 101', 'go getter', 'emojicrypt', 'acorn clicker', 'Pretty Please 🥺', 'Easy RSA', 'sanity-check'], 'challenge_category': ['misc', 'rev', 'osint', 'pwn', 'pwn', 'pwn', 'crypto', 'web', 'web', 'web', 'misc', 'crypto', 'misc'], 'challenge_points': ['1', '216', '470', '170', '446', '415', '209', '369', '284', '107', '417', '121', '1'], 'solve_time': ['Apr 6, 2025, 11:38 AM', 'Apr 6, 2025, 10:30 AM', 'Apr 6, 2025, 12:00 AM', 'Apr 5, 2025, 3:46 PM', 'Apr 5, 2025, 3:06 PM', 'Apr 5, 2025, 1:37 PM', 'Apr 5, 2025, 12:30 PM', 'Apr 5, 2025, 6:56 AM', 'Apr 5, 2025, 5:56 AM', 'Apr 5, 2025, 5:35 AM', 'Apr 5, 2025, 3:39 AM', 'Apr 5, 2025, 12:05 AM', 'Apr 5, 2025, 12:03 AM']}"
HjarterHex,3220,"{'challenge_name': ['Survey', 'Pretty Please 🥺', 'go getter', 'Flat Earth', 'droid', 'Secure Vigenere', 'XOR 101', 'ISBN Scavenger Hunt', 'deja vu', 'sanity-check', 'acorn clicker', 'opensource', 'Easy RSA'], 'challenge_category': ['misc', 'misc', 'web', 'crypto', 'rev', 'crypto', 'crypto', 'osint', 'pwn', 'misc', 'web', 'cloud', 'crypto'], 'challenge_points': ['1', '417', '369', '484', '216', '282', '209', '471', '170', '1', '107', '372', '121'], 'solve_time': ['Apr 6, 2025, 11:13 AM', 'Apr 5, 2025, 10:12 PM', 'Apr 5, 2025, 7:28 PM', 'Apr 5, 2025, 5:06 PM', 'Apr 5, 2025, 3:03 PM', 'Apr 5, 2025, 1:50 PM', 'Apr 5, 2025, 1:34 PM', 'Apr 5, 2025, 11:19 AM', 'Apr 5, 2025, 11:15 AM', 'Apr 5, 2025, 9:03 AM', 'Apr 5, 2025, 1:56 AM', 'Apr 5, 2025, 12:58 AM', 'Apr 5, 2025, 12:14 AM']}"
Nekopara,3115,"{'challenge_name': ['Survey', 'Intermediate Software Design', 'Flat Earth', 'go getter', 'jail!', 'emojicrypt', 'Easy RSA', 'deja vu', 'acorn clicker', 'droid', 'XOR 101', 'Secure Vigenere', 'sanity-check'], 'challenge_category': ['misc', 'rev', 'crypto', 'web', 'pwn', 'web', 'crypto', 'pwn', 'web', 'rev', 'crypto', 'crypto', 'misc'], 'challenge_points': ['1', '456', '484', '369', '415', '284', '121', '170', '107', '216', '209', '282', '1'], 'solve_time': ['Apr 6, 2025, 7:39 AM', 'Apr 6, 2025, 7:25 AM', 'Apr 5, 2025, 8:55 AM', 'Apr 5, 2025, 8:48 AM', 'Apr 5, 2025, 8:20 AM', 'Apr 5, 2025, 7:55 AM', 'Apr 5, 2025, 7:26 AM', 'Apr 5, 2025, 7:03 AM', 'Apr 5, 2025, 3:46 AM', 'Apr 5, 2025, 1:07 AM', 'Apr 5, 2025, 1:02 AM', 'Apr 5, 2025, 12:42 AM', 'Apr 4, 2025, 11:53 PM']}"
nlteXjags,3105,"{'challenge_name': ['XOR 101', 'droid', 'Pretty Please 🥺', 'Extremely Lame Filters 1', 'opensource', 'emojicrypt', 'escalate', 'acorn clicker', 'metadata', 'Easy RSA'], 'challenge_category': ['crypto', 'rev', 'misc', 'pwn', 'cloud', 'web', 'cloud', 'web', 'cloud', 'crypto'], 'challenge_points': ['209', '216', '417', '446', '372', '284', '481', '107', '452', '121'], 'solve_time': ['Apr 5, 2025, 7:57 AM', 'Apr 5, 2025, 6:19 AM', 'Apr 5, 2025, 5:52 AM', 'Apr 5, 2025, 5:15 AM', 'Apr 5, 2025, 5:02 AM', 'Apr 5, 2025, 4:51 AM', 'Apr 5, 2025, 4:40 AM', 'Apr 5, 2025, 4:03 AM', 'Apr 5, 2025, 3:30 AM', 'Apr 5, 2025, 12:49 AM']}"
CyberSh@rks,3104,"{'challenge_name': ['Survey', 'metadata', 'Pretty Please 🥺', 'go getter', 'opensource', 'droid', 'XOR 101', 'funkytype', 'Secure Vigenere', 'deja vu', 'acorn clicker', 'Easy RSA', 'sanity-check'], 'challenge_category': ['misc', 'cloud', 'misc', 'web', 'cloud', 'rev', 'crypto', 'web', 'crypto', 'pwn', 'web', 'crypto', 'misc'], 'challenge_points': ['1', '452', '417', '369', '372', '216', '209', '387', '282', '170', '107', '121', '1'], 'solve_time': ['Apr 6, 2025, 4:25 PM', 'Apr 6, 2025, 2:03 PM', 'Apr 6, 2025, 11:25 AM', 'Apr 6, 2025, 5:50 AM', 'Apr 5, 2025, 8:00 PM', 'Apr 5, 2025, 5:28 PM', 'Apr 5, 2025, 4:57 PM', 'Apr 5, 2025, 3:49 PM', 'Apr 5, 2025, 12:21 PM', 'Apr 5, 2025, 11:55 AM', 'Apr 5, 2025, 10:26 AM', 'Apr 5, 2025, 10:25 AM', 'Apr 5, 2025, 10:16 AM']}"
TahSec,3086,"{'challenge_name': ['Survey', 'funkytype', 'Intermediate Software Design', 'go getter', 'camelcamelcamel', 'emojicrypt', 'droid', 'XOR 101', 'acorn clicker', 'deja vu', 'Secure Vigenere', 'Easy RSA', 'sanity-check'], 'challenge_category': ['misc', 'web', 'rev', 'web', 'rev', 'web', 'rev', 'crypto', 'web', 'pwn', 'crypto', 'crypto', 'misc'], 'challenge_points': ['1', '387', '456', '369', '483', '284', '216', '209', '107', '170', '282', '121', '1'], 'solve_time': ['Apr 6, 2025, 10:01 AM', 'Apr 6, 2025, 8:17 AM', 'Apr 6, 2025, 4:17 AM', 'Apr 6, 2025, 4:10 AM', 'Apr 6, 2025, 3:19 AM', 'Apr 6, 2025, 12:07 AM', 'Apr 5, 2025, 8:51 AM', 'Apr 5, 2025, 7:38 AM', 'Apr 5, 2025, 2:53 AM', 'Apr 5, 2025, 1:12 AM', 'Apr 5, 2025, 12:45 AM', 'Apr 4, 2025, 11:55 PM', 'Apr 4, 2025, 11:35 PM']}"
DukeSec,3054,"{'challenge_name': ['Survey', 'Extremely Lame Filters 1', 'Secure Vigenere', 'Easy RSA', 'deja vu', 'XOR 101', 'droid', 'portrait', 'funkytype', 'go getter', 'emojicrypt', 'acorn clicker', 'sanity-check'], 'challenge_category': ['misc', 'pwn', 'crypto', 'crypto', 'pwn', 'crypto', 'rev', 'web', 'web', 'web', 'web', 'web', 'misc'], 'challenge_points': ['1', '446', '282', '121', '170', '209', '216', '461', '387', '369', '284', '107', '1'], 'solve_time': ['Apr 6, 2025, 3:07 PM', 'Apr 5, 2025, 9:24 PM', 'Apr 5, 2025, 9:16 PM', 'Apr 5, 2025, 8:28 PM', 'Apr 5, 2025, 8:06 PM', 'Apr 5, 2025, 7:48 PM', 'Apr 5, 2025, 7:34 PM', 'Apr 5, 2025, 7:13 PM', 'Apr 5, 2025, 4:10 PM', 'Apr 5, 2025, 3:44 PM', 'Apr 5, 2025, 5:47 AM', 'Apr 5, 2025, 5:22 AM', 'Apr 5, 2025, 4:57 AM']}"
