name,points,challenge
Meowcorp,5917,"{'challenge_name': ['Signal from beyond', 'FR4M4', 'Count on Me', 'BlindTest', 'NeuraCall', 'Neopasswd2', 'Bby Neopasswd', 'NeonPulse', ""NeuraTek's Secrets"", 'Alderaan', 'Futur Upload', 'Tonalizer', 'HALL OF FLAGS 2/2', 'HALL OF FLAGS 1/2', 'Empire sous Frozen', 'Night City - Cyberpsycho', 'I Believe I Can Fly', 'Disparity', 'Night City - Ripperdoc', 'Hello', 'BeatIt', 'T34S3R', 'Welcome'], 'challenge_category': ['Steganography', 'Misc', 'Crypto', 'Pwn', 'Reverse', 'Android', 'Android', 'Pwn', 'Crypto', 'Web3', 'Web', 'Steganography', 'Osint', 'Misc', 'Forensic', 'Osint', 'Osint', 'Web', 'Osint', 'Forensic', 'Web', 'Misc', 'Misc'], 'challenge_points': ['489', '10', '451', '479', '499', '405', '50', '498', '50', '183', '497', '369', '457', '220', '304', '220', '212', '274', '50', '50', '50', '50', '50'], 'solve_time': ['2025-04-13T17:04:37.077263Z', '2025-04-13T16:14:58.542021Z', '2025-04-13T16:12:19.894163Z', '2025-04-13T15:24:54.143950Z', '2025-04-13T14:23:59.197843Z', '2025-04-13T13:49:01.006502Z', '2025-04-13T11:40:56.594045Z', '2025-04-13T10:22:26.188913Z', '2025-04-13T09:13:24.963540Z', '2025-04-12T16:52:06.227520Z', '2025-04-12T16:34:56.231797Z', '2025-04-12T14:55:49.608545Z', '2025-04-12T14:17:51.257302Z', '2025-04-12T13:58:34.633093Z', '2025-04-12T13:58:31.401419Z', '2025-04-12T13:36:26.811969Z', '2025-04-12T13:28:51.970099Z', '2025-04-12T12:57:11.359102Z', '2025-04-12T12:51:12.159020Z', '2025-04-12T12:19:27.051388Z', '2025-04-12T12:19:13.015111Z', '2025-04-12T12:15:22.175375Z', '2025-04-12T12:00:42.550940Z']}"
BlackCypher,5660,"{'challenge_name': ['Disparity', 'FR4M4', 'APT 1337', 'I Believe I Can Fly', 'DoubleTrouble', 'Post Playground', 'Signal from beyond', 'Empire sous Frozen', 'Tonalizer', 'Count on Me', 'Sublocku', 'HALL OF FLAGS 1/2', 'Samurai', 'Alderaan', 'Night City - Cyberpsycho', 'Night City - Ripperdoc', 'Neopasswd2', ""NeuraTek's Secrets"", 'Hello', 'Bby Neopasswd', 'T34S3R', 'BeatIt', 'Welcome'], 'challenge_category': ['Web', 'Misc', 'Forensic', 'Osint', 'Web3', 'Web', 'Steganography', 'Forensic', 'Steganography', 'Crypto', 'Web3', 'Misc', 'Reverse', 'Web3', 'Osint', 'Osint', 'Android', 'Crypto', 'Forensic', 'Android', 'Misc', 'Web', 'Misc'], 'challenge_points': ['274', '10', '479', '212', '498', '397', '489', '304', '369', '451', '445', '220', '354', '183', '220', '50', '405', '50', '50', '50', '50', '50', '50'], 'solve_time': ['2025-04-13T16:52:40.862210Z', '2025-04-13T16:07:09.446539Z', '2025-04-13T15:39:42.693263Z', '2025-04-13T15:07:28.082502Z', '2025-04-13T12:11:53.521814Z', '2025-04-13T10:24:11.124766Z', '2025-04-12T22:35:11.482615Z', '2025-04-12T21:46:20.260454Z', '2025-04-12T20:26:50.445177Z', '2025-04-12T19:40:27.761955Z', '2025-04-12T16:43:01.119896Z', '2025-04-12T16:26:52.878232Z', '2025-04-12T14:53:59.591610Z', '2025-04-12T14:39:36.607309Z', '2025-04-12T14:31:20.692238Z', '2025-04-12T14:20:44.082160Z', '2025-04-12T14:16:52.965360Z', '2025-04-12T14:14:25.182144Z', '2025-04-12T13:40:45.194778Z', '2025-04-12T12:30:08.485675Z', '2025-04-12T12:18:59.054893Z', '2025-04-12T12:18:53.303332Z', '2025-04-12T12:00:13.324847Z']}"
404 Noob Found,5500,"{'challenge_name': ['Neopasswd3', 'HALL OF FLAGS 2/2', 'FR4M4', 'Alderaan', 'APT 1337', 'MidnightCraft 1/2', 'Count on Me', 'HALL OF FLAGS 1/2', ""NeuraTek's Secrets"", 'Hello', 'Tonalizer', 'Night City - Cyberpsycho', 'Post Playground - Revenge', 'I Believe I Can Fly', 'Night City - Ripperdoc', 'Neopasswd2', 'Bby Neopasswd', 'Post Playground', 'T34S3R', 'Disparity', 'BeatIt', 'Welcome'], 'challenge_category': ['Android', 'Osint', 'Misc', 'Web3', 'Forensic', 'Misc', 'Crypto', 'Misc', 'Crypto', 'Forensic', 'Steganography', 'Osint', 'Web', 'Osint', 'Osint', 'Android', 'Android', 'Web', 'Misc', 'Web', 'Web', 'Misc'], 'challenge_points': ['500', '457', '10', '183', '479', '484', '451', '220', '50', '50', '369', '220', '489', '212', '50', '405', '50', '397', '50', '274', '50', '50'], 'solve_time': ['2025-04-13T17:36:24.751427Z', '2025-04-13T16:49:05.311059Z', '2025-04-13T16:07:06.694457Z', '2025-04-13T13:22:26.319774Z', '2025-04-13T12:03:22.070211Z', '2025-04-13T08:58:04.699729Z', '2025-04-13T07:09:33.258159Z', '2025-04-13T00:52:10.033388Z', '2025-04-12T23:43:59.498132Z', '2025-04-12T22:44:35.523425Z', '2025-04-12T20:59:38.378737Z', '2025-04-12T20:55:57.078222Z', '2025-04-12T20:47:22.241225Z', '2025-04-12T19:19:31.085341Z', '2025-04-12T19:04:10.111456Z', '2025-04-12T17:43:49.844753Z', '2025-04-12T14:10:03.737962Z', '2025-04-12T13:44:48.638653Z', '2025-04-12T12:45:04.500824Z', '2025-04-12T12:35:49.910952Z', '2025-04-12T12:12:08.146156Z', '2025-04-12T12:00:21.388807Z']}"
Hellsonic fan club,5487,"{'challenge_name': ['FR4M4', 'Post Playground - Revenge', 'BlindTest', 'Disparity', 'A²+B²=C', 'Samurai', 'DoubleTrouble', 'Neopasswd2', 'NeonPulse', 'HALL OF FLAGS 1/2', 'T34S3R', 'Count on Me', 'Sublocku', 'Post Playground', 'Hello', 'Alderaan', ""NeuraTek's Secrets"", 'Bby Neopasswd', 'BeatIt', 'Welcome'], 'challenge_category': ['Misc', 'Web', 'Pwn', 'Web', 'Crypto', 'Reverse', 'Web3', 'Android', 'Pwn', 'Misc', 'Misc', 'Crypto', 'Web3', 'Web', 'Forensic', 'Web3', 'Crypto', 'Android', 'Web', 'Misc'], 'challenge_points': ['10', '489', '479', '274', '484', '354', '498', '405', '498', '220', '50', '451', '445', '397', '50', '183', '50', '50', '50', '50'], 'solve_time': ['2025-04-13T16:07:37.897088Z', '2025-04-13T13:00:30.501121Z', '2025-04-13T05:52:54.839351Z', '2025-04-13T02:47:25.341365Z', '2025-04-13T00:44:09.519173Z', '2025-04-12T17:15:57.952190Z', '2025-04-12T16:28:09.948601Z', '2025-04-12T15:41:10.386776Z', '2025-04-12T15:38:39.743721Z', '2025-04-12T14:27:32.857300Z', '2025-04-12T14:03:40.094686Z', '2025-04-12T13:43:21.923257Z', '2025-04-12T13:29:15.132072Z', '2025-04-12T13:19:34.197007Z', '2025-04-12T12:50:34.065076Z', '2025-04-12T12:36:52.179285Z', '2025-04-12T12:36:13.941081Z', '2025-04-12T12:21:23.592323Z', '2025-04-12T12:12:26.875629Z', '2025-04-12T12:01:02.850515Z']}"
f4n_n3r0,5321,"{'challenge_name': ['Alderaan', ""NeuraTek's Secrets"", 'Blackdoor 2/2', 'Blackdoor 1/2', 'FR4M4', 'Tonalizer', 'NeuraCall', 'Sublocku', 'I Believe I Can Fly', 'Night City - Cyberpsycho', 'T34S3R', 'APT 1337', 'Night City - Ripperdoc', 'Disparity', 'Neopasswd2', 'HALL OF FLAGS 1/2', 'Empire sous Frozen', 'Bby Neopasswd', 'Samurai', 'BeatIt', 'Hello', 'Welcome'], 'challenge_category': ['Web3', 'Crypto', 'Forensic', 'Forensic', 'Misc', 'Steganography', 'Reverse', 'Web3', 'Osint', 'Osint', 'Misc', 'Forensic', 'Osint', 'Web', 'Android', 'Misc', 'Forensic', 'Android', 'Reverse', 'Web', 'Forensic', 'Misc'], 'challenge_points': ['183', '50', '499', '498', '10', '369', '499', '445', '212', '220', '50', '479', '50', '274', '405', '220', '304', '50', '354', '50', '50', '50'], 'solve_time': ['2025-04-13T17:48:23.489041Z', '2025-04-13T17:39:27.483325Z', '2025-04-13T16:55:57.759990Z', '2025-04-13T16:35:42.636828Z', '2025-04-13T16:07:01.081423Z', '2025-04-13T11:20:32.566261Z', '2025-04-13T11:10:28.328480Z', '2025-04-13T09:15:54.986646Z', '2025-04-13T06:26:34.485673Z', '2025-04-13T06:06:27.347031Z', '2025-04-13T05:33:12.123134Z', '2025-04-13T04:42:03.186914Z', '2025-04-13T02:07:22.889804Z', '2025-04-12T19:21:48.837358Z', '2025-04-12T17:28:11.513765Z', '2025-04-12T16:30:06.581848Z', '2025-04-12T15:29:07.221094Z', '2025-04-12T13:33:52.784093Z', '2025-04-12T13:24:04.709053Z', '2025-04-12T12:32:34.427232Z', '2025-04-12T12:21:47.113619Z', '2025-04-12T12:13:42.734281Z']}"
N0_1D3A,5170,"{'challenge_name': ['Signal from beyond', 'Tonalizer', 'FR4M4', 'NeonPulse', 'Post Playground', 'APT 1337', 'Count on Me', 'Alderaan', 'HALL OF FLAGS 1/2', 'Samurai', 'Neopasswd2', 'Night City - Ripperdoc', 'Bby Neopasswd', 'Hello', ""NeuraTek's Secrets"", 'BlindTest', 'BeatIt', 'T34S3R', 'I Believe I Can Fly', 'Disparity', 'Welcome'], 'challenge_category': ['Steganography', 'Steganography', 'Misc', 'Pwn', 'Web', 'Forensic', 'Crypto', 'Web3', 'Misc', 'Reverse', 'Android', 'Osint', 'Android', 'Forensic', 'Crypto', 'Pwn', 'Web', 'Misc', 'Osint', 'Web', 'Misc'], 'challenge_points': ['489', '369', '10', '498', '397', '479', '451', '183', '220', '354', '405', '50', '50', '50', '50', '479', '50', '50', '212', '274', '50'], 'solve_time': ['2025-04-13T17:22:37.560855Z', '2025-04-13T17:22:19.126130Z', '2025-04-13T17:00:14.303576Z', '2025-04-13T16:03:15.813863Z', '2025-04-13T08:35:50.477155Z', '2025-04-13T00:17:50.589934Z', '2025-04-12T20:02:50.227318Z', '2025-04-12T18:52:56.844777Z', '2025-04-12T18:50:12.899169Z', '2025-04-12T18:36:31.332929Z', '2025-04-12T17:23:55.790212Z', '2025-04-12T15:59:25.037595Z', '2025-04-12T15:23:57.745783Z', '2025-04-12T14:21:01.120427Z', '2025-04-12T14:18:00.717049Z', '2025-04-12T13:08:01.359043Z', '2025-04-12T13:02:44.560336Z', '2025-04-12T12:52:21.512182Z', '2025-04-12T12:37:11.446594Z', '2025-04-12T12:16:52.150705Z', '2025-04-12T12:02:14.628650Z']}"
Arni,5059,"{'challenge_name': ['Night City - Ripperdoc', 'Sublocku', 'Empire sous Frozen', 'FR4M4', 'MidnightCraft 1/2', 'I Believe I Can Fly', 'Samurai', 'Tonalizer', 'T34S3R', 'Sec Mem', 'Neopasswd2', 'Disparity', 'HALL OF FLAGS 1/2', 'BeatIt', 'NeonPulse', 'Hello', 'Alderaan', 'Bby Neopasswd', ""NeuraTek's Secrets"", 'Count on Me', 'Welcome'], 'challenge_category': ['Osint', 'Web3', 'Forensic', 'Misc', 'Misc', 'Osint', 'Reverse', 'Steganography', 'Misc', 'Pwn', 'Android', 'Web', 'Misc', 'Web', 'Pwn', 'Forensic', 'Web3', 'Android', 'Crypto', 'Crypto', 'Misc'], 'challenge_points': ['50', '445', '304', '10', '484', '212', '354', '369', '50', '500', '405', '274', '220', '50', '498', '50', '183', '50', '50', '451', '50'], 'solve_time': ['2025-04-13T17:35:48.689547Z', '2025-04-13T17:22:51.147699Z', '2025-04-13T16:17:15.234907Z', '2025-04-13T16:07:34.371622Z', '2025-04-13T14:12:01.972778Z', '2025-04-13T11:49:55.241628Z', '2025-04-13T11:34:54.490454Z', '2025-04-13T10:15:55.746530Z', '2025-04-13T09:29:15.314259Z', '2025-04-13T08:31:28.655191Z', '2025-04-13T08:03:35.089361Z', '2025-04-12T20:50:16.821903Z', '2025-04-12T19:04:32.678580Z', '2025-04-12T16:17:25.691663Z', '2025-04-12T15:54:37.309440Z', '2025-04-12T14:43:15.121599Z', '2025-04-12T14:32:10.161617Z', '2025-04-12T14:09:57.105696Z', '2025-04-12T13:17:56.078258Z', '2025-04-12T13:01:40.435892Z', '2025-04-12T12:00:17.691010Z']}"
No Flag Ctf,5040,"{'challenge_name': ['FR4M4', 'MidnightCraft 2/2', 'MidnightCraft 1/2', 'Futur Upload', 'I Believe I Can Fly', 'HALL OF FLAGS 1/2', 'Post Playground - Revenge', 'Samurai', 'Night City - Cyberpsycho', 'Neopasswd2', 'Night City - Ripperdoc', 'Post Playground', 'Sublocku', ""NeuraTek's Secrets"", 'Disparity', 'Alderaan', 'T34S3R', 'Bby Neopasswd', 'Hello', 'BeatIt', 'Welcome'], 'challenge_category': ['Misc', 'Misc', 'Misc', 'Web', 'Osint', 'Misc', 'Web', 'Reverse', 'Osint', 'Android', 'Osint', 'Web', 'Web3', 'Crypto', 'Web', 'Web3', 'Misc', 'Android', 'Forensic', 'Web', 'Misc'], 'challenge_points': ['10', '500', '484', '497', '212', '220', '489', '354', '220', '405', '50', '397', '445', '50', '274', '183', '50', '50', '50', '50', '50'], 'solve_time': ['2025-04-13T16:06:26.928795Z', '2025-04-13T03:57:17.935619Z', '2025-04-13T00:18:18.570462Z', '2025-04-12T22:04:18.181748Z', '2025-04-12T19:41:39.723625Z', '2025-04-12T17:31:49.219871Z', '2025-04-12T17:23:48.353736Z', '2025-04-12T15:28:10.690298Z', '2025-04-12T15:25:38.465644Z', '2025-04-12T15:11:29.554786Z', '2025-04-12T14:43:55.452791Z', '2025-04-12T14:35:30.324398Z', '2025-04-12T14:06:23.702399Z', '2025-04-12T14:02:29.903967Z', '2025-04-12T13:57:36.220545Z', '2025-04-12T13:48:07.910099Z', '2025-04-12T13:34:22.634263Z', '2025-04-12T13:18:52.546028Z', '2025-04-12T12:21:58.839188Z', '2025-04-12T12:14:06.889620Z', '2025-04-12T12:01:40.424884Z']}"
🐧ApériTux🐧,4855,"{'challenge_name': ['FR4M4', 'APT 1337', 'Post Playground', 'Disparity', 'Empire sous Frozen', 'Sublocku', 'Alderaan', 'I Believe I Can Fly', 'HALL OF FLAGS 2/2', 'Tonalizer', 'HALL OF FLAGS 1/2', 'Bby Neopasswd', 'Hello', 'Count on Me', ""NeuraTek's Secrets"", 'A²+B²=C', 'Night City - Ripperdoc', 'BeatIt', 'Night City - Cyberpsycho', 'T34S3R', 'Welcome'], 'challenge_category': ['Misc', 'Forensic', 'Web', 'Web', 'Forensic', 'Web3', 'Web3', 'Osint', 'Osint', 'Steganography', 'Misc', 'Android', 'Forensic', 'Crypto', 'Crypto', 'Crypto', 'Osint', 'Web', 'Osint', 'Misc', 'Misc'], 'challenge_points': ['10', '479', '397', '274', '304', '445', '183', '212', '457', '369', '220', '50', '50', '451', '50', '484', '50', '50', '220', '50', '50'], 'solve_time': ['2025-04-13T16:08:16.833390Z', '2025-04-13T12:48:48.846680Z', '2025-04-13T01:02:31.984294Z', '2025-04-12T21:33:23.722502Z', '2025-04-12T19:51:00.927165Z', '2025-04-12T17:53:09.687206Z', '2025-04-12T17:40:29.880591Z', '2025-04-12T17:37:47.943762Z', '2025-04-12T17:03:38.301844Z', '2025-04-12T16:38:36.143904Z', '2025-04-12T16:32:34.664733Z', '2025-04-12T16:15:23.078566Z', '2025-04-12T15:22:36.648968Z', '2025-04-12T14:58:10.423290Z', '2025-04-12T13:59:55.473141Z', '2025-04-12T13:49:09.676578Z', '2025-04-12T13:39:18.548540Z', '2025-04-12T13:28:15.076650Z', '2025-04-12T13:15:24.239108Z', '2025-04-12T12:12:13.864725Z', '2025-04-12T12:00:08.156947Z']}"
CTFREI BLACK 🖤,4744,"{'challenge_name': ['FR4M4', 'Neopasswd3', 'Empire sous Frozen', 'Alderaan', 'Neopasswd2', 'Post Playground - Revenge', 'Samurai', 'Post Playground', 'Tonalizer', 'Disparity', 'Hello', 'HALL OF FLAGS 2/2', ""NeuraTek's Secrets"", 'Night City - Cyberpsycho', 'Bby Neopasswd', 'BeatIt', 'Night City - Ripperdoc', 'HALL OF FLAGS 1/2', 'I Believe I Can Fly', 'T34S3R', 'Welcome'], 'challenge_category': ['Misc', 'Android', 'Forensic', 'Web3', 'Android', 'Web', 'Reverse', 'Web', 'Steganography', 'Web', 'Forensic', 'Osint', 'Crypto', 'Osint', 'Android', 'Web', 'Osint', 'Misc', 'Osint', 'Misc', 'Misc'], 'challenge_points': ['10', '500', '304', '183', '405', '489', '354', '397', '369', '274', '50', '457', '50', '220', '50', '50', '50', '220', '212', '50', '50'], 'solve_time': ['2025-04-13T16:14:43.158427Z', '2025-04-13T16:13:01.444888Z', '2025-04-13T12:43:49.065015Z', '2025-04-13T03:06:47.424952Z', '2025-04-13T02:11:28.896215Z', '2025-04-12T23:57:11.142522Z', '2025-04-12T23:56:50.666860Z', '2025-04-12T21:57:56.902722Z', '2025-04-12T21:10:26.467171Z', '2025-04-12T20:33:33.680061Z', '2025-04-12T19:54:03.284639Z', '2025-04-12T18:58:33.423772Z', '2025-04-12T18:49:01.188433Z', '2025-04-12T18:31:49.624109Z', '2025-04-12T16:55:15.714989Z', '2025-04-12T16:45:38.820028Z', '2025-04-12T16:04:29.411329Z', '2025-04-12T15:16:44.339370Z', '2025-04-12T12:17:52.461454Z', '2025-04-12T12:08:13.471580Z', '2025-04-12T12:00:09.198656Z']}"
Goodwill Mischief,4717,"{'challenge_name': ['Post Playground', 'Post Playground - Revenge', 'FR4M4', 'Count on Me', 'HALL OF FLAGS 1/2', ""NeuraTek's Secrets"", 'Neopasswd2', 'I Believe I Can Fly', 'Tonalizer', 'Night City - Cyberpsycho', 'Night City - Ripperdoc', 'Alderaan', 'Empire sous Frozen', 'T34S3R', 'Disparity', 'BlindTest', 'Samurai', 'Hello', 'Bby Neopasswd', 'BeatIt', 'Welcome'], 'challenge_category': ['Web', 'Web', 'Misc', 'Crypto', 'Misc', 'Crypto', 'Android', 'Osint', 'Steganography', 'Osint', 'Osint', 'Web3', 'Forensic', 'Misc', 'Web', 'Pwn', 'Reverse', 'Forensic', 'Android', 'Web', 'Misc'], 'challenge_points': ['397', '489', '10', '451', '220', '50', '405', '212', '369', '220', '50', '183', '304', '50', '274', '479', '354', '50', '50', '50', '50'], 'solve_time': ['2025-04-13T17:37:58.714894Z', '2025-04-13T17:37:45.528113Z', '2025-04-13T16:35:50.984585Z', '2025-04-13T15:55:15.300808Z', '2025-04-13T15:36:32.951679Z', '2025-04-13T15:03:17.698220Z', '2025-04-13T13:24:51.891209Z', '2025-04-13T09:20:49.146622Z', '2025-04-13T08:15:49.181644Z', '2025-04-13T07:17:40.839713Z', '2025-04-13T07:01:44.388644Z', '2025-04-13T06:24:33.033867Z', '2025-04-13T05:38:13.621707Z', '2025-04-12T19:03:03.839370Z', '2025-04-12T17:25:35.785739Z', '2025-04-12T17:21:59.550679Z', '2025-04-12T16:55:59.863596Z', '2025-04-12T13:05:52.180917Z', '2025-04-12T12:43:09.522034Z', '2025-04-12T12:28:20.236310Z', '2025-04-12T12:05:57.305737Z']}"
🦫,4693,"{'challenge_name': ['FR4M4', 'Count on Me', 'Sublocku', 'Empire sous Frozen', 'Alderaan', 'MidnightCraft 1/2', 'Tonalizer', 'T34S3R', 'HALL OF FLAGS 1/2', ""NeuraTek's Secrets"", 'Hello', 'Futur Upload', 'Bby Neopasswd', 'Post Playground - Revenge', 'Post Playground', 'Disparity', 'Night City - Cyberpsycho', 'Night City - Ripperdoc', 'Welcome', 'BeatIt'], 'challenge_category': ['Misc', 'Crypto', 'Web3', 'Forensic', 'Web3', 'Misc', 'Steganography', 'Misc', 'Misc', 'Crypto', 'Forensic', 'Web', 'Android', 'Web', 'Web', 'Web', 'Osint', 'Osint', 'Misc', 'Web'], 'challenge_points': ['10', '451', '445', '304', '183', '484', '369', '50', '220', '50', '50', '497', '50', '489', '397', '274', '220', '50', '50', '50'], 'solve_time': ['2025-04-13T16:50:26.827422Z', '2025-04-13T16:48:51.266827Z', '2025-04-13T16:20:40.952100Z', '2025-04-13T13:22:43.164952Z', '2025-04-13T10:50:55.267111Z', '2025-04-13T10:49:59.898104Z', '2025-04-13T10:36:51.668878Z', '2025-04-13T10:17:25.659214Z', '2025-04-13T09:32:58.662908Z', '2025-04-13T00:04:48.714982Z', '2025-04-12T23:46:10.948227Z', '2025-04-12T23:30:10.911883Z', '2025-04-12T20:39:55.436875Z', '2025-04-12T20:31:21.650787Z', '2025-04-12T19:40:26.274491Z', '2025-04-12T19:21:57.815916Z', '2025-04-12T19:15:47.561195Z', '2025-04-12T19:04:22.141340Z', '2025-04-12T18:54:31.645749Z', '2025-04-12T18:52:09.290858Z']}"
OteriaBack,4651,"{'challenge_name': ['Sublocku', 'FR4M4', 'Empire sous Frozen', 'Neopasswd2', 'HALL OF FLAGS 2/2', 'Post Playground', 'Disparity', 'Count on Me', 'Tonalizer', ""NeuraTek's Secrets"", 'Alderaan', 'Night City - Cyberpsycho', 'I Believe I Can Fly', 'Bby Neopasswd', 'Night City - Ripperdoc', 'Samurai', 'BeatIt', 'HALL OF FLAGS 1/2', 'Hello', 'T34S3R', 'Welcome'], 'challenge_category': ['Web3', 'Misc', 'Forensic', 'Android', 'Osint', 'Web', 'Web', 'Crypto', 'Steganography', 'Crypto', 'Web3', 'Osint', 'Osint', 'Android', 'Osint', 'Reverse', 'Web', 'Misc', 'Forensic', 'Misc', 'Misc'], 'challenge_points': ['445', '10', '304', '405', '457', '397', '274', '451', '369', '50', '183', '220', '212', '50', '50', '354', '50', '220', '50', '50', '50'], 'solve_time': ['2025-04-13T17:32:27.696190Z', '2025-04-13T16:07:01.080370Z', '2025-04-13T15:51:36.636665Z', '2025-04-13T13:32:54.459760Z', '2025-04-13T00:34:14.524658Z', '2025-04-13T00:00:19.979661Z', '2025-04-12T23:29:29.462696Z', '2025-04-12T22:18:38.221887Z', '2025-04-12T20:04:17.220018Z', '2025-04-12T19:00:49.117282Z', '2025-04-12T18:48:45.915531Z', '2025-04-12T16:21:43.240902Z', '2025-04-12T16:02:48.474722Z', '2025-04-12T15:52:14.347074Z', '2025-04-12T15:48:13.435790Z', '2025-04-12T15:18:30.027554Z', '2025-04-12T14:40:25.472924Z', '2025-04-12T14:26:26.686260Z', '2025-04-12T14:04:09.400458Z', '2025-04-12T13:25:20.915158Z', '2025-04-12T12:01:42.417552Z']}"
CYPHERPUNKACHIEN,4584,"{'challenge_name': ['Count on Me', 'FR4M4', 'A²+B²=C', 'APT 1337', 'Empire sous Frozen', 'Alderaan', 'Signal from beyond', 'I Believe I Can Fly', 'HALL OF FLAGS 1/2', 'Tonalizer', 'Neopasswd2', 'Disparity', 'Night City - Ripperdoc', 'T34S3R', 'BeatIt', ""NeuraTek's Secrets"", 'Bby Neopasswd', 'Hello', 'Samurai', 'Welcome'], 'challenge_category': ['Crypto', 'Misc', 'Crypto', 'Forensic', 'Forensic', 'Web3', 'Steganography', 'Osint', 'Misc', 'Steganography', 'Android', 'Web', 'Osint', 'Misc', 'Web', 'Crypto', 'Android', 'Forensic', 'Reverse', 'Misc'], 'challenge_points': ['451', '10', '484', '479', '304', '183', '489', '212', '220', '369', '405', '274', '50', '50', '50', '50', '50', '50', '354', '50'], 'solve_time': ['2025-04-13T16:40:06.657067Z', '2025-04-13T16:11:26.837381Z', '2025-04-13T15:07:56.751691Z', '2025-04-13T12:18:06.215966Z', '2025-04-13T10:00:06.250874Z', '2025-04-13T09:19:12.182878Z', '2025-04-12T21:28:22.684962Z', '2025-04-12T17:31:59.979879Z', '2025-04-12T17:01:56.016088Z', '2025-04-12T16:40:23.284176Z', '2025-04-12T15:56:32.669603Z', '2025-04-12T15:00:04.805027Z', '2025-04-12T14:18:46.983901Z', '2025-04-12T14:09:23.255893Z', '2025-04-12T13:46:01.329392Z', '2025-04-12T13:26:05.018183Z', '2025-04-12T12:59:45.380872Z', '2025-04-12T12:51:14.073223Z', '2025-04-12T12:34:56.500831Z', '2025-04-12T12:00:09.922059Z']}"
Brouette Rouge,4460,"{'challenge_name': ['FR4M4', 'Samurai', 'DoubleTrouble', 'I Believe I Can Fly', 'Sublocku', 'Post Playground', 'Empire sous Frozen', 'Disparity', 'Hello', 'Night City - Cyberpsycho', 'Neopasswd2', 'Alderaan', 'Night City - Ripperdoc', 'Signal from beyond', 'Bby Neopasswd', 'Tonalizer', 'BeatIt', 'T34S3R', 'Welcome'], 'challenge_category': ['Misc', 'Reverse', 'Web3', 'Osint', 'Web3', 'Web', 'Forensic', 'Web', 'Forensic', 'Osint', 'Android', 'Web3', 'Osint', 'Steganography', 'Android', 'Steganography', 'Web', 'Misc', 'Misc'], 'challenge_points': ['10', '354', '498', '212', '445', '397', '304', '274', '50', '220', '405', '183', '50', '489', '50', '369', '50', '50', '50'], 'solve_time': ['2025-04-13T17:26:13.906553Z', '2025-04-13T06:08:18.205897Z', '2025-04-13T05:20:57.685035Z', '2025-04-13T05:10:47.908450Z', '2025-04-13T00:00:25.144506Z', '2025-04-12T23:52:09.058652Z', '2025-04-12T23:36:38.146285Z', '2025-04-12T23:35:55.811178Z', '2025-04-12T23:23:05.686188Z', '2025-04-12T21:25:32.589273Z', '2025-04-12T21:14:14.464753Z', '2025-04-12T20:08:31.000654Z', '2025-04-12T19:42:00.244523Z', '2025-04-12T18:53:45.701282Z', '2025-04-12T17:44:09.664966Z', '2025-04-12T16:56:41.921994Z', '2025-04-12T15:34:04.231748Z', '2025-04-12T15:07:15.425763Z', '2025-04-12T15:06:58.249847Z']}"
Valorant,4423,"{'challenge_name': ['FR4M4', 'APT 1337', 'Alderaan', 'Empire sous Frozen', 'Night City - Cyberpsycho', ""NeuraTek's Secrets"", 'Samurai', 'Hello', 'BlindTest', 'Post Playground', 'MidnightCraft 1/2', 'HALL OF FLAGS 2/2', 'HALL OF FLAGS 1/2', 'Bby Neopasswd', 'T34S3R', 'Disparity', 'Night City - Ripperdoc', 'I Believe I Can Fly', 'BeatIt', 'Welcome'], 'challenge_category': ['Misc', 'Forensic', 'Web3', 'Forensic', 'Osint', 'Crypto', 'Reverse', 'Forensic', 'Pwn', 'Web', 'Misc', 'Osint', 'Misc', 'Android', 'Misc', 'Web', 'Osint', 'Osint', 'Web', 'Misc'], 'challenge_points': ['10', '479', '183', '304', '220', '50', '354', '50', '479', '397', '484', '457', '220', '50', '50', '274', '50', '212', '50', '50'], 'solve_time': ['2025-04-13T16:07:49.991168Z', '2025-04-13T14:39:42.853102Z', '2025-04-13T10:59:55.693948Z', '2025-04-13T10:46:55.402960Z', '2025-04-12T22:39:27.349350Z', '2025-04-12T22:07:03.358257Z', '2025-04-12T20:25:44.419701Z', '2025-04-12T20:10:45.827117Z', '2025-04-12T19:23:41.627714Z', '2025-04-12T18:03:11.827075Z', '2025-04-12T17:56:31.700482Z', '2025-04-12T17:56:13.630638Z', '2025-04-12T15:58:21.407417Z', '2025-04-12T15:25:35.420749Z', '2025-04-12T15:03:35.231549Z', '2025-04-12T14:47:35.012042Z', '2025-04-12T13:50:40.993102Z', '2025-04-12T13:19:44.238034Z', '2025-04-12T12:13:29.425810Z', '2025-04-12T12:01:38.934382Z']}"
