points,name,challenge
1260,CyberCh1ck,"{'challenge_name': ['pwnc3', 'pwnc1', 'crypto1', 'crypto2', 'crypto3', 'sanitycheck'], 'challenge_category': ['pwn', 'pwn', 'crypto', 'crypto', 'crypto', 'check'], 'challenge_points': ['250', '250', '250', '250', '250', '10'], 'solve_time': ['2024-11-23T12:25:36.279853Z', '2024-11-23T10:34:38.911210Z', '2024-11-23T10:21:59.271451Z', '2024-11-23T10:10:24.121652Z', '2024-11-23T10:01:43.902089Z', '2024-11-23T09:37:26.767057Z']}"
1010,NCH,"{'challenge_name': ['pwnc1', 'crypto2', 'web2', 'web1', 'sanitycheck'], 'challenge_category': ['pwn', 'crypto', 'web', 'web', 'check'], 'challenge_points': ['250', '250', '250', '250', '10'], 'solve_time': ['2024-11-23T10:52:29.911799Z', '2024-11-23T10:44:18.282271Z', '2024-11-23T10:04:52.693829Z', '2024-11-23T09:46:13.433215Z', '2024-11-23T09:30:38.293197Z']}"
1010,CR34T1N3,"{'challenge_name': ['web2', 'pwnc1', 'crypto2', 'web1', 'sanitycheck'], 'challenge_category': ['web', 'pwn', 'crypto', 'web', 'check'], 'challenge_points': ['250', '250', '250', '250', '10'], 'solve_time': ['2024-11-23T11:47:17.313306Z', '2024-11-23T10:47:54.901062Z', '2024-11-23T10:27:03.562800Z', '2024-11-23T09:34:03.919634Z', '2024-11-23T09:32:08.381945Z']}"
1010,zzzmilky,"{'challenge_name': ['crypto3', 'crypto2', 'web2', 'web1', 'sanitycheck'], 'challenge_category': ['crypto', 'crypto', 'web', 'web', 'check'], 'challenge_points': ['250', '250', '250', '250', '10'], 'solve_time': ['2024-11-23T11:54:16.843794Z', '2024-11-23T11:33:40.328644Z', '2024-11-23T11:24:14.505626Z', '2024-11-23T10:50:59.722794Z', '2024-11-23T09:31:57.190448Z']}"
1010,OP_EN,"{'challenge_name': ['crypto3', 'crypto2', 'crypto1', 'web1', 'sanitycheck'], 'challenge_category': ['crypto', 'crypto', 'crypto', 'web', 'check'], 'challenge_points': ['250', '250', '250', '250', '10'], 'solve_time': ['2024-11-23T12:16:31.897403Z', '2024-11-23T10:23:45.051460Z', '2024-11-23T10:17:52.196513Z', '2024-11-23T09:52:54.644267Z', '2024-11-23T09:30:31.353196Z']}"
960,B0c4t4d3J4m0n,"{'challenge_name': ['web3', 'web2', 'web1', 'sanitycheck'], 'challenge_category': ['web', 'web', 'web', 'check'], 'challenge_points': ['450', '250', '250', '10'], 'solve_time': ['2024-11-23T12:28:53.908985Z', '2024-11-23T10:10:19.563877Z', '2024-11-23T09:34:30.626129Z', '2024-11-23T09:31:25.911003Z']}"
760,Sudah waktunya kami ke atas,"{'challenge_name': ['pwnc1', 'web2', 'web1', 'sanitycheck'], 'challenge_category': ['pwn', 'web', 'web', 'check'], 'challenge_points': ['250', '250', '250', '10'], 'solve_time': ['2024-11-23T09:51:38.511303Z', '2024-11-23T09:39:27.704824Z', '2024-11-23T09:33:41.623029Z', '2024-11-23T09:30:10.187428Z']}"
760,D@rk_D3v1l,"{'challenge_name': ['web2', 'crypto2', 'web1', 'sanitycheck'], 'challenge_category': ['web', 'crypto', 'web', 'check'], 'challenge_points': ['250', '250', '250', '10'], 'solve_time': ['2024-11-23T11:41:26.111011Z', '2024-11-23T10:17:38.263716Z', '2024-11-23T09:40:51.903265Z', '2024-11-23T09:30:21.858167Z']}"
760,CipherHunters,"{'challenge_name': ['pwnc1', 'web2', 'web1', 'sanitycheck'], 'challenge_category': ['pwn', 'web', 'web', 'check'], 'challenge_points': ['250', '250', '250', '10'], 'solve_time': ['2024-11-23T11:42:00.738744Z', '2024-11-23T10:50:25.930230Z', '2024-11-23T10:43:07.114764Z', '2024-11-23T10:39:44.117171Z']}"
760,Xor,"{'challenge_name': ['web1', 'crypto2', 'crypto3', 'sanitycheck'], 'challenge_category': ['web', 'crypto', 'crypto', 'check'], 'challenge_points': ['250', '250', '250', '10'], 'solve_time': ['2024-11-23T11:43:59.002209Z', '2024-11-23T10:49:16.923923Z', '2024-11-23T10:40:20.883044Z', '2024-11-23T10:22:38.764062Z']}"
760,ay0,"{'challenge_name': ['crypto2', 'pwnc1', 'web1', 'sanitycheck'], 'challenge_category': ['crypto', 'pwn', 'web', 'check'], 'challenge_points': ['250', '250', '250', '10'], 'solve_time': ['2024-11-23T11:44:56.034835Z', '2024-11-23T10:44:40.398679Z', '2024-11-23T09:48:27.024422Z', '2024-11-23T09:43:14.417385Z']}"
760,Null,"{'challenge_name': ['pwnc1', 'web1', 'web2', 'sanitycheck'], 'challenge_category': ['pwn', 'web', 'web', 'check'], 'challenge_points': ['250', '250', '250', '10'], 'solve_time': ['2024-11-23T12:27:58.244664Z', '2024-11-23T10:29:29.997886Z', '2024-11-23T09:37:01.082832Z', '2024-11-23T09:30:54.589172Z']}"
510,Pseudo Coders,"{'challenge_name': ['web2', 'web1', 'sanitycheck'], 'challenge_category': ['web', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T09:47:14.207759Z', '2024-11-23T09:40:04.591223Z', '2024-11-23T09:30:08.551423Z']}"
510,movie43,"{'challenge_name': ['web2', 'web1', 'sanitycheck'], 'challenge_category': ['web', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T09:55:31.062430Z', '2024-11-23T09:48:03.489992Z', '2024-11-23T09:43:19.893306Z']}"
510,CRMA Cyber Club,"{'challenge_name': ['pwnc1', 'web1', 'sanitycheck'], 'challenge_category': ['pwn', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T09:58:55.404937Z', '2024-11-23T09:43:16.606717Z', '2024-11-23T09:31:55.502814Z']}"
510,PotatoPower,"{'challenge_name': ['web2', 'web1', 'sanitycheck'], 'challenge_category': ['web', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T10:15:08.125018Z', '2024-11-23T09:42:52.009506Z', '2024-11-23T09:35:30.313018Z']}"
510,sakana,"{'challenge_name': ['crypto2', 'sanitycheck', 'web1'], 'challenge_category': ['crypto', 'check', 'web'], 'challenge_points': ['250', '10', '250'], 'solve_time': ['2024-11-23T10:19:14.365952Z', '2024-11-23T10:06:48.696030Z', '2024-11-23T10:05:34.065316Z']}"
510,kn1ghts,"{'challenge_name': ['crypto2', 'web1', 'sanitycheck'], 'challenge_category': ['crypto', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T10:19:29.787533Z', '2024-11-23T09:44:03.326458Z', '2024-11-23T09:30:24.223663Z']}"
510,Cyber_Trace,"{'challenge_name': ['crypto2', 'web1', 'sanitycheck'], 'challenge_category': ['crypto', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T10:34:46.449416Z', '2024-11-23T09:38:48.159547Z', '2024-11-23T09:35:08.109564Z']}"
510,f4n_n3r0,"{'challenge_name': ['web2', 'web1', 'sanitycheck'], 'challenge_category': ['web', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T10:40:31.414861Z', '2024-11-23T10:30:27.281513Z', '2024-11-23T10:16:18.363609Z']}"
510,huli07,"{'challenge_name': ['web2', 'web1', 'sanitycheck'], 'challenge_category': ['web', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T10:51:20.824526Z', '2024-11-23T10:10:24.762759Z', '2024-11-23T10:06:39.226973Z']}"
510,Only_me,"{'challenge_name': ['pwnc1', 'crypto2', 'sanitycheck'], 'challenge_category': ['pwn', 'crypto', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T11:03:34.584159Z', '2024-11-23T10:23:44.610534Z', '2024-11-23T10:02:44.074969Z']}"
510,BitMaster,"{'challenge_name': ['pwnc1', 'web1', 'sanitycheck'], 'challenge_category': ['pwn', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T11:16:56.898637Z', '2024-11-23T09:34:57.619566Z', '2024-11-23T09:30:57.460249Z']}"
510,Sea~,"{'challenge_name': ['crypto2', 'pwnc1', 'sanitycheck'], 'challenge_category': ['crypto', 'pwn', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T11:21:48.287962Z', '2024-11-23T10:10:09.409994Z', '2024-11-23T09:30:49.496934Z']}"
510,C1ph3r-Sh4d0w5,"{'challenge_name': ['web2', 'crypto2', 'sanitycheck'], 'challenge_category': ['web', 'crypto', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T11:28:26.998171Z', '2024-11-23T10:37:12.657738Z', '2024-11-23T09:56:29.618280Z']}"
510,/etc/shadow,"{'challenge_name': ['pwnc1', 'web1', 'sanitycheck'], 'challenge_category': ['pwn', 'web', 'check'], 'challenge_points': ['250', '250', '10'], 'solve_time': ['2024-11-23T11:53:16.214080Z', '2024-11-23T09:41:58.902863Z', '2024-11-23T09:30:20.920854Z']}"
510,NotLe0n,"{'challenge_name': ['sanitycheck', 'web2', 'web1'], 'challenge_category': ['check', 'web', 'web'], 'challenge_points': ['10', '250', '250'], 'solve_time': ['2024-11-23T12:21:37.640472Z', '2024-11-23T11:21:05.702170Z', '2024-11-23T10:11:29.291369Z']}"
500,gigi,"{'challenge_name': ['crypto2', 'crypto3'], 'challenge_category': ['crypto', 'crypto'], 'challenge_points': ['250', '250'], 'solve_time': ['2024-11-23T10:48:04.321502Z', '2024-11-23T10:43:30.407000Z']}"
500,Kotzaglot,"{'challenge_name': ['pwnc1', 'web1'], 'challenge_category': ['pwn', 'web'], 'challenge_points': ['250', '250'], 'solve_time': ['2024-11-23T10:56:36.135326Z', '2024-11-23T09:54:13.092860Z']}"
500,CozyBox,"{'challenge_name': ['web2', 'web1'], 'challenge_category': ['web', 'web'], 'challenge_points': ['250', '250'], 'solve_time': ['2024-11-23T12:04:01.217836Z', '2024-11-23T11:48:06.183762Z']}"
260,voker2311,"{'challenge_name': ['web1', 'sanitycheck'], 'challenge_category': ['web', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T09:42:11.966364Z', '2024-11-23T09:40:33.425817Z']}"
260,ctfrrteam,"{'challenge_name': ['web1', 'sanitycheck'], 'challenge_category': ['web', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T09:47:23.518767Z', '2024-11-23T09:37:54.690446Z']}"
260,Team Onigiri,"{'challenge_name': ['web1', 'sanitycheck'], 'challenge_category': ['web', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T09:49:55.990228Z', '2024-11-23T09:46:32.750790Z']}"
260,RvC_34GL35,"{'challenge_name': ['crypto2', 'sanitycheck'], 'challenge_category': ['crypto', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T09:56:04.039815Z', '2024-11-23T09:30:15.469015Z']}"
260,HackingNoHero,"{'challenge_name': ['pwnc1', 'sanitycheck'], 'challenge_category': ['pwn', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T10:09:43.663994Z', '2024-11-23T09:37:55.750028Z']}"
260,Living_Failures,"{'challenge_name': ['pwnc1', 'sanitycheck'], 'challenge_category': ['pwn', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T10:29:02.758225Z', '2024-11-23T09:45:53.053525Z']}"
260,GOTHAMSEC,"{'challenge_name': ['web1', 'sanitycheck'], 'challenge_category': ['web', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T10:39:03.494804Z', '2024-11-23T09:41:29.127973Z']}"
260,0sc4r1n,"{'challenge_name': ['pwnc1', 'sanitycheck'], 'challenge_category': ['pwn', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T10:58:58.134650Z', '2024-11-23T10:28:42.869376Z']}"
260,FL4M3,"{'challenge_name': ['crypto2', 'sanitycheck'], 'challenge_category': ['crypto', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:01:39.353310Z', '2024-11-23T09:33:00.348679Z']}"
260,Hanvonranxe,"{'challenge_name': ['crypto2', 'sanitycheck'], 'challenge_category': ['crypto', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:02:57.382093Z', '2024-11-23T10:02:41.416343Z']}"
260,HenrikFrs,"{'challenge_name': ['web1', 'sanitycheck'], 'challenge_category': ['web', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:10:55.383217Z', '2024-11-23T10:08:32.177235Z']}"
260,OSAM_z3r0day,"{'challenge_name': ['crypto2', 'sanitycheck'], 'challenge_category': ['crypto', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:11:26.856279Z', '2024-11-23T09:50:26.148491Z']}"
260,ZeroMarea,"{'challenge_name': ['pwnc1', 'sanitycheck'], 'challenge_category': ['pwn', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:22:07.283262Z', '2024-11-23T11:00:16.228953Z']}"
260,YMD,"{'challenge_name': ['web1', 'sanitycheck'], 'challenge_category': ['web', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:23:11.777739Z', '2024-11-23T11:09:18.869155Z']}"
260,b1p0lyar0chk@,"{'challenge_name': ['web1', 'sanitycheck'], 'challenge_category': ['web', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:24:34.206344Z', '2024-11-23T11:24:27.577597Z']}"
260,SF,"{'challenge_name': ['pwnc1', 'sanitycheck'], 'challenge_category': ['pwn', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:42:39.190184Z', '2024-11-23T11:30:00.719343Z']}"
260,kornpong_citc,"{'challenge_name': ['web1', 'sanitycheck'], 'challenge_category': ['web', 'check'], 'challenge_points': ['250', '10'], 'solve_time': ['2024-11-23T11:50:02.923565Z', '2024-11-23T11:35:14.719923Z']}"
260,ThomasgKorp,"{'challenge_name': ['sanitycheck', 'web1'], 'challenge_category': ['check', 'web'], 'challenge_points': ['10', '250'], 'solve_time': ['2024-11-23T12:26:45.704047Z', '2024-11-23T12:06:50.919446Z']}"
250,sparrow,"{'challenge_name': ['web1'], 'challenge_category': ['web'], 'challenge_points': ['250'], 'solve_time': ['2024-11-23T09:46:11.997391Z']}"
250,Ich,"{'challenge_name': ['web1'], 'challenge_category': ['web'], 'challenge_points': ['250'], 'solve_time': ['2024-11-23T10:14:25.397389Z']}"
250,h45h45,"{'challenge_name': ['pwnc1'], 'challenge_category': ['pwn'], 'challenge_points': ['250'], 'solve_time': ['2024-11-23T10:31:04.409861Z']}"
10,CyberUnit,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:30:09.294038Z']}"
10,0xn00bs,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:30:55.241423Z']}"
10,s1n1$t3r,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:31:02.145432Z']}"
10,S31s@1Cyb3r,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:34:11.863405Z']}"
10,Edge Of Dimensions,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:36:05.695294Z']}"
10,J16D,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:39:46.944796Z']}"
10,Raptors,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:54:48.905922Z']}"
10,negave,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:55:36.290851Z']}"
10,cipherghost54,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T09:59:17.601941Z']}"
10,Last0neStanding,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T10:02:29.613893Z']}"
10,{dom},"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T10:03:52.259142Z']}"
10,techstat,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T10:12:46.927657Z']}"
10,CyberCellVIIT,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T10:13:53.593822Z']}"
10,Ch4kr4vyuh,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T10:16:16.034910Z']}"
10,TheGrue,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T10:40:27.627348Z']}"
10,mikjam,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T10:43:28.456601Z']}"
10,Cypher404,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T11:00:59.267565Z']}"
10,PRAVDA,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T11:25:11.399070Z']}"
10,IF-CDP,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T11:32:50.412216Z']}"
10,ukk1337,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T11:40:44.389360Z']}"
10,Forg1ven,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T11:57:40.298529Z']}"
10,MENGXINLIN,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T12:01:05.409797Z']}"
10,Dotrongtam4321@gmail.com,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T12:01:21.901305Z']}"
10,blupblup,"{'challenge_name': ['sanitycheck'], 'challenge_category': ['check'], 'challenge_points': ['10'], 'solve_time': ['2024-11-23T12:15:04.712184Z']}"
