name,points,challenges
SiestaFiestaPwneameEsta,1574,"{'challenge_name': ['secure-sandbox', 'rubiks-dsa', 'much-vulnerable-machine-1', 'mvmcheckers-inc', 'curved-mvm', 'notcrypto', 'sourceless-crypto', 'man-vs-matrix', 'submission', 'foundations', 'mvm', 'trophy-plus64', 'devnull-as-a-service', 'p11n-trophy'], 'solve_time': ['Sun 20:23:30', 'Sun 18:02:36', 'Sun 03:19:10', 'Sat 21:24:32', 'Sat 18:55:34', 'Sat 17:46:51', 'Sat 17:16:50', 'Sat 03:18:14', 'Sat 01:12:22', 'Sat 00:38:10', 'Sat 00:15:05', 'Sat 00:04:45', 'Fri 23:50:24', 'Fri 23:41:45']}"
Pwn-la-Chapelle,1496,"{'challenge_name': ['pickle-season', 'redacted', 'secure-snek', 'devnull-as-a-service', 'omnibius', 'count-the-mvms', 'man-vs-matrix', 'submission', 'mvm', 'notcrypto', 'foundations', 'trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sun 13:49:02', 'Sun 04:05:15', 'Sun 03:24:21', 'Sun 01:35:21', 'Sat 20:46:52', 'Sat 17:35:53', 'Sat 05:29:55', 'Sat 04:22:30', 'Sat 03:31:09', 'Sat 03:16:28', 'Sat 01:42:54', 'Sat 01:04:50', 'Fri 23:34:28']}"
RaptX,1438,"{'challenge_name': ['netmsg-1', 'curved-mvm', 'hydraulic-press', 'devnull-as-a-service', 'submission', 'trophy-plus64', 'trophy-plus', 'count-the-mvms', 'man-vs-matrix', 'pickle-season', 'notcrypto', 'foundations', 'p11n-trophy', 'mvm'], 'solve_time': ['Sun 10:16:42', 'Sun 09:48:38', 'Sun 08:36:42', 'Sun 08:24:32', 'Sat 22:04:33', 'Sat 06:27:05', 'Sat 06:10:53', 'Sat 06:07:41', 'Sat 03:54:25', 'Sat 03:11:01', 'Sat 02:33:41', 'Sat 00:03:29', 'Sat 00:02:19', 'Fri 23:42:56']}"
Turbo Vasya,1355,"{'challenge_name': ['kittyconvert', 'secure-sandbox', 'pwny-heap', 'netmsg-1', 'p11n-trophy', 'submission', 'man-vs-matrix', 'curved-mvm', 'babyrng', 'notcrypto', 'devnull-as-a-service', 'mvm'], 'solve_time': ['Sun 05:15:40', 'Sun 02:42:36', 'Sun 00:30:29', 'Sat 23:44:05', 'Sat 22:44:10', 'Sat 22:31:04', 'Sat 19:40:10', 'Sat 19:24:00', 'Sat 19:08:19', 'Sat 02:32:50', 'Sat 00:56:39', 'Fri 23:52:11']}"
Alternative für Knights,1331,"{'challenge_name': ['netmsg-1', 'oh-my-gadt', 'pickle-season', 'mvmcheckers-inc', 'pwny-heap', 'secure-sandbox', 'kittyconvert', 'devnull-as-a-service', 'submission'], 'solve_time': ['Sun 20:41:00', 'Sun 20:40:37', 'Sun 20:39:19', 'Sun 19:23:46', 'Sun 17:08:17', 'Sun 16:29:24', 'Sun 03:55:08', 'Sat 22:40:53', 'Sat 11:46:04']}"
YoloSw4g,1298,"{'challenge_name': ['babyrng', 'netmsg-1', 'hydraulic-press', 'sourceless-crypto', 'omnibius', 'trophy-plus64', 'submission', 'pickle-season', 'foundations', 'notcrypto', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 20:51:36', 'Sun 02:28:02', 'Sat 21:42:54', 'Sat 20:39:08', 'Sat 15:38:13', 'Sat 05:38:56', 'Sat 04:03:28', 'Sat 02:30:53', 'Sat 02:29:38', 'Sat 01:57:31', 'Sat 00:19:08', 'Sat 00:03:18']}"
ECSC Estonia,1220,"{'challenge_name': ['submission', 'rubiks-dsa', 'curved-mvm', 'sourceless-crypto', 'man-vs-matrix', 'pwny-heap', 'devnull-as-a-service', 'notcrypto', 'omnibius', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 22:36:50', 'Sun 22:13:35', 'Sun 06:45:11', 'Sun 05:56:30', 'Sun 04:35:22', 'Sun 03:43:13', 'Sat 16:51:46', 'Sat 16:12:17', 'Sat 06:18:06', 'Fri 23:59:28', 'Fri 23:38:05']}"
G04T3DP30PL3,1207,"{'challenge_name': ['secure-sandbox', 'pwny-heap', 'mvm', 'babyrng', 'pickle-season', 'curved-mvm', 'trophy-plus64', 'trophy-plus', 'notcrypto', 'devnull-as-a-service', 'man-vs-matrix', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 22:28:53', 'Sun 21:17:56', 'Sun 08:15:18', 'Sun 00:49:07', 'Sat 21:24:11', 'Sat 20:00:19', 'Sat 19:47:30', 'Sat 18:36:02', 'Sat 18:26:48', 'Sat 16:12:11', 'Sat 14:46:06', 'Sat 13:44:38', 'Fri 23:38:34']}"
h4tum,1194,"{'challenge_name': ['pickle-season', 'man-vs-matrix', 'secure-sandbox', 'pwny-heap', 'count-the-mvms', 'devnull-as-a-service', 'trophy-plus64', 'trophy-plus', 'foundations', 'mvm', 'p11n-trophy', 'notcrypto'], 'solve_time': ['Sun 23:17:00', 'Sun 22:13:48', 'Sun 21:26:15', 'Sun 19:30:14', 'Sun 18:46:17', 'Sun 18:11:00', 'Sun 17:00:44', 'Sun 16:10:23', 'Sun 14:49:18', 'Sun 03:07:23', 'Sun 02:27:04', 'Sat 01:42:39']}"
ECX Inc.,1187,"{'challenge_name': ['sourceless-crypto', 'redacted', 'man-vs-matrix', 'pickle-season', 'notcrypto', 'count-the-mvms', 'trophy-plus', 'mvm', 'foundations', 'trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sun 10:07:01', 'Sun 09:22:27', 'Sun 08:21:43', 'Sun 07:46:58', 'Sun 03:47:15', 'Sat 14:19:35', 'Sat 06:53:46', 'Sat 05:56:30', 'Sat 05:51:20', 'Sat 05:47:38', 'Sat 05:15:31']}"
Caliphal Hounds,1147,"{'challenge_name': ['secure-snek', 'much-vulnerable-machine-1', 'curved-mvm', 'notcrypto', 'sourceless-crypto', 'trophy-plus', 'trophy-plus64', 'foundations', 'man-vs-matrix', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 23:22:34', 'Sun 19:12:37', 'Sun 00:06:25', 'Sat 23:26:14', 'Sat 22:42:34', 'Sat 18:29:41', 'Sat 16:39:07', 'Sat 00:55:36', 'Sat 00:13:28', 'Fri 23:47:32', 'Fri 23:35:46']}"
HCS,1098,"{'challenge_name': ['pwny-heap', 'secure-sandbox', 'pickle-season', 'trophy-plus64', 'p11n-trophy', 'submission', 'mvm', 'mvmcheckers-inc', 'curved-mvm', 'man-vs-matrix', 'devnull-as-a-service', 'notcrypto'], 'solve_time': ['Sun 22:38:21', 'Sun 15:03:44', 'Sun 13:41:54', 'Sun 13:24:34', 'Sun 13:05:44', 'Sun 12:30:04', 'Sat 23:07:48', 'Sat 18:12:59', 'Sat 14:32:07', 'Sat 01:01:49', 'Sat 00:39:40', 'Fri 23:45:36']}"
Equivalent XCHG,1072,"{'challenge_name': ['secure-snek', 'secure-sandbox', 'pwny-heap', 'submission', 'foundations', 'omnibius', 'pickle-season', 'mvm', 'devnull-as-a-service', 'p11n-trophy'], 'solve_time': ['Sun 22:19:57', 'Sun 20:58:24', 'Sun 16:55:58', 'Sat 23:45:16', 'Sat 20:52:37', 'Sat 10:24:41', 'Sat 04:52:18', 'Sat 03:39:17', 'Sat 00:33:51', 'Fri 23:53:28']}"
0x4d,1072,"{'challenge_name': ['devnull-as-a-service', 'oh-my-gadt', 'rubiks-dsa', 'curved-mvm', 'foundations', 'sourceless-crypto', 'notcrypto', 'mvm', 'man-vs-matrix', 'p11n-trophy'], 'solve_time': ['Sun 20:52:34', 'Sun 07:45:02', 'Sun 05:22:11', 'Sun 02:40:58', 'Sun 01:52:12', 'Sat 22:33:32', 'Sat 16:49:12', 'Sat 16:30:46', 'Sat 16:29:59', 'Sat 16:27:12']}"
L.A.R.P.,1043,"{'challenge_name': ['sourceless-crypto', 'omnibius', 'pickle-season', 'trophy-plus', 'submission', 'foundations', 'mvm', 'trophy-plus64', 'p11n-trophy', 'netmsg-1', 'notcrypto'], 'solve_time': ['Sat 20:48:56', 'Sat 09:39:53', 'Sat 04:32:07', 'Sat 03:03:17', 'Sat 02:45:27', 'Sat 02:38:01', 'Sat 02:35:20', 'Sat 02:26:56', 'Sat 01:35:44', 'Sat 01:27:19', 'Sat 00:38:39']}"
EverSploit,1029,"{'challenge_name': ['trophy-plus64', 'trophy-plus', 'secure-snek', 'babyrng', 'pickle-season', 'hydraulic-press', 'p11n-trophy', 'sourceless-crypto'], 'solve_time': ['Sun 01:57:04', 'Sun 01:19:25', 'Sun 00:32:04', 'Sat 23:14:01', 'Sat 20:48:28', 'Sat 18:10:26', 'Sat 02:15:03', 'Sat 00:56:42']}"
Team InFurSec,997,"{'challenge_name': ['man-vs-matrix', 'pickle-season', 'secure-snek', 'trophy-plus', 'notcrypto', 'foundations', 'trophy-plus64', 'submission', 'hydraulic-press', 'p11n-trophy', 'mvm'], 'solve_time': ['Sun 12:21:43', 'Sun 11:03:40', 'Sun 02:35:30', 'Sat 06:18:52', 'Sat 05:00:28', 'Sat 03:12:27', 'Sat 02:15:30', 'Sat 00:52:38', 'Sat 00:38:30', 'Fri 23:54:10', 'Fri 23:52:38']}"
MEOW MEOW MEOW MEOW MEOW,971,"{'challenge_name': ['storycreator', 'pickle-season', 'blogdog', 'man-vs-matrix', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 23:25:49', 'Sat 02:37:24', 'Sat 01:39:54', 'Sat 00:44:11', 'Sat 00:04:25', 'Fri 23:48:27']}"
WWF,939,"{'challenge_name': ['trophy-plus', 'trophy-plus64', 'netmsg-2', 'netmsg-1', 'pickle-season', 'notcrypto', 'foundations', 'p11n-trophy', 'mvm'], 'solve_time': ['Sat 08:19:36', 'Sat 04:16:05', 'Sat 03:44:26', 'Sat 03:41:25', 'Sat 03:11:02', 'Sat 00:03:41', 'Fri 23:42:17', 'Fri 23:39:42', 'Fri 23:33:39']}"
PPP,880,"{'challenge_name': ['trophy-plus64', 'curved-mvm', 'sourceless-crypto', 'babyrng', 'notcrypto', 'submission', 'man-vs-matrix', 'devnull-as-a-service', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 05:28:21', 'Sun 04:53:00', 'Sun 02:13:26', 'Sat 09:56:43', 'Sat 07:47:11', 'Sat 07:27:57', 'Sat 06:16:09', 'Sat 04:47:52', 'Sat 04:26:17', 'Sat 04:17:41', 'Sat 03:31:54']}"
TheLastPayload,874,"{'challenge_name': ['notcrypto', 'hydraulic-press', 'count-the-mvms', 'trophy-plus', 'trophy-plus64', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 21:17:43', 'Sat 20:20:23', 'Sat 15:05:12', 'Sat 14:35:36', 'Sat 07:30:48', 'Sat 02:15:03', 'Sat 01:49:28', 'Sat 01:42:09']}"
upbhack,868,"{'challenge_name': ['hydraulic-press', 'omnibius', 'devnull-as-a-service', 'trophy-plus64', 'man-vs-matrix', 'p11n-trophy', 'notcrypto', 'foundations', 'pickle-season', 'mvm'], 'solve_time': ['Sun 20:46:29', 'Sun 08:27:51', 'Sun 00:44:46', 'Sat 23:25:39', 'Sat 23:14:50', 'Sat 22:28:12', 'Sat 22:28:08', 'Sat 22:03:53', 'Sat 21:57:16', 'Sat 18:27:33']}"
BKISC,852,"{'challenge_name': ['man-vs-matrix', 'kittyconvert', 'netmsg-1', 'pickle-season', 'submission', 'mvm', 'p11n-trophy', 'notcrypto', 'curved-mvm'], 'solve_time': ['Sun 18:34:21', 'Sat 23:08:26', 'Sat 18:32:31', 'Sat 18:23:12', 'Sat 15:43:28', 'Sat 13:59:31', 'Sat 08:22:05', 'Sat 07:38:34', 'Sat 00:35:14']}"
c00c00,815,"{'challenge_name': ['blogdog', 'kittyconvert', 'mvmcheckers-inc', 'submission'], 'solve_time': ['Sun 07:01:08', 'Sat 21:00:13', 'Sat 15:05:33', 'Sat 02:45:10']}"
Aqua Cat,789,"{'challenge_name': ['fastcrypto', 'curved-mvm', 'sourceless-crypto', 'mvm', 'notcrypto', 'p11n-trophy', 'hydraulic-press'], 'solve_time': ['Sun 22:33:32', 'Sun 22:00:19', 'Sun 21:24:38', 'Sun 21:24:29', 'Sun 21:24:06', 'Sun 21:23:58', 'Sun 21:22:59']}"
squ1rrel,759,"{'challenge_name': ['man-vs-matrix', 'notcrypto', 'count-the-mvms', 'trophy-plus', 'trophy-plus64', 'mvm', 'p11n-trophy', 'foundations'], 'solve_time': ['Sat 14:19:29', 'Sat 12:15:03', 'Sat 11:32:08', 'Sat 08:14:41', 'Sat 07:27:01', 'Sat 07:16:04', 'Sat 06:30:00', 'Sat 05:27:33']}"
Novara,757,"{'challenge_name': ['sourceless-crypto', 'foundations', 'mvm', 'secure-sandbox', 'submission', 'pwny-heap', 'p11n-trophy', 'pickle-season', 'devnull-as-a-service'], 'solve_time': ['Sun 04:03:21', 'Sun 02:55:05', 'Sun 02:50:59', 'Sun 02:47:29', 'Sun 00:40:59', 'Sun 00:27:32', 'Sat 21:57:41', 'Sat 18:03:13', 'Sat 06:34:04']}"
pregnant maltese taxpayers,690,"{'challenge_name': ['curved-mvm', 'man-vs-matrix', 'fastcrypto', 'trophy-plus', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 19:14:05', 'Sun 08:19:45', 'Sun 04:46:39', 'Sun 00:52:32', 'Sat 02:51:09', 'Sat 00:01:10', 'Fri 23:43:03']}"
beathooven,690,"{'challenge_name': ['hydraulic-press', 'sourceless-crypto', 'pickle-season', 'devnull-as-a-service', 'mvm', 'submission', 'notcrypto', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 21:49:26', 'Sat 20:35:40', 'Sat 07:26:13', 'Sat 06:53:36', 'Sat 04:24:51', 'Sat 04:20:05', 'Sat 03:06:19', 'Sat 00:17:54', 'Sat 00:05:58']}"
BrainOverflow,652,"{'challenge_name': ['submission', 'babyrng', 'sourceless-crypto', 'trophy-plus64', 'pickle-season', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 19:49:00', 'Sun 18:59:51', 'Sun 06:09:45', 'Sun 01:34:29', 'Sat 23:41:07', 'Sat 03:30:19', 'Sat 00:40:26', 'Fri 23:41:10']}"
read-write-efivarfs,645,"{'challenge_name': ['man-vs-matrix', 'oh-my-gadt', 'foundations', 'babyrng', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 11:40:37', 'Sat 11:32:09', 'Sat 08:33:59', 'Sat 05:30:20', 'Sat 02:14:49', 'Sat 01:48:04']}"
wilsonwei123,638,"{'challenge_name': ['trophy-plus64', 'trophy-plus', 'sourceless-crypto', 'curved-mvm', 'man-vs-matrix', 'mvm', 'notcrypto', 'p11n-trophy'], 'solve_time': ['Sun 21:08:58', 'Sun 20:21:20', 'Sun 17:19:43', 'Sat 22:42:48', 'Sat 21:51:49', 'Sat 18:18:32', 'Sat 08:34:44', 'Sat 07:17:11']}"
polygl0ts,628,"{'challenge_name': ['pickle-season', 'notcrypto', 'submission', 'fastcrypto', 'man-vs-matrix', 'mvm', 'p11n-trophy', 'foundations'], 'solve_time': ['Sun 19:04:53', 'Sat 22:47:37', 'Sat 20:41:21', 'Sat 19:12:37', 'Sat 18:17:45', 'Sat 01:59:00', 'Sat 00:56:51', 'Sat 00:34:20']}"
/dev/stp,614,"{'challenge_name': ['trophy-plus', 'pickle-season', 'mvmcheckers-inc', 'mvm', 'submission', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 18:46:42', 'Sun 17:51:44', 'Sat 05:31:24', 'Sat 03:29:58', 'Sat 03:06:17', 'Sat 00:41:53', 'Fri 23:43:23']}"
78,599,"{'challenge_name': ['secure-snek', 'secure-sandbox', 'pickle-season', 'mvm', 'devnull-as-a-service', 'p11n-trophy'], 'solve_time': ['Sun 16:47:03', 'Sun 14:45:07', 'Sat 18:23:10', 'Sat 17:55:40', 'Sat 17:45:55', 'Sat 14:56:37']}"
Kokoska,574,"{'challenge_name': ['redacted', 'oh-my-gadt', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 17:55:21', 'Sat 00:20:56', 'Sat 00:20:01', 'Fri 23:41:43']}"
Iacob Razvan Mihai,572,"{'challenge_name': ['pwny-heap', 'man-vs-matrix', 'foundations', 'trophy-plus', 'devnull-as-a-service', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 06:03:31', 'Sat 05:11:56', 'Sat 02:47:24', 'Sat 02:35:49', 'Sat 02:00:02', 'Sat 00:11:03', 'Fri 23:34:50']}"
BatteringRAM,568,"{'challenge_name': ['much-vulnerable-machine-1', 'curved-mvm', 'man-vs-matrix', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 14:49:43', 'Sat 16:26:37', 'Sat 13:27:40', 'Sat 02:03:11', 'Sat 00:03:07', 'Fri 23:44:31']}"
US Women's Cyber Team,543,"{'challenge_name': ['trophy-plus64', 'omnibius', 'pickle-season', 'notcrypto', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 23:30:48', 'Sat 12:46:02', 'Sat 05:35:36', 'Sat 03:18:50', 'Sat 00:08:39', 'Fri 23:58:26', 'Fri 23:34:07']}"
hsts girlies,532,"{'challenge_name': ['man-vs-matrix', 'pickle-season', 'submission', 'foundations', 'mvm', 'hydraulic-press', 'p11n-trophy'], 'solve_time': ['Sun 23:14:15', 'Sun 20:17:30', 'Sat 21:50:02', 'Sat 02:55:48', 'Sat 02:10:48', 'Sat 01:53:22', 'Sat 00:51:21']}"
Latvian Lattice Lovers,530,"{'challenge_name': ['redacted', 'foundations', 'trophy-plus64', 'sourceless-crypto', 'p11n-trophy'], 'solve_time': ['Sat 04:01:45', 'Sat 03:09:14', 'Sat 01:10:42', 'Sat 00:17:44', 'Fri 23:34:26']}"
REUN10N,510,"{'challenge_name': ['man-vs-matrix', 'submission', 'mvm', 'notcrypto', 'devnull-as-a-service', 'sourceless-crypto', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 13:52:29', 'Sat 22:20:11', 'Sat 19:21:28', 'Sat 10:11:11', 'Sat 01:52:35', 'Sat 01:51:41', 'Sat 00:59:30', 'Fri 23:43:47']}"
BankarKodFörGifflar,508,"{'challenge_name': ['notcrypto', 'pickle-season', 'foundations', 'devnull-as-a-service', 'curved-mvm', 'man-vs-matrix', 'p11n-trophy', 'mvm'], 'solve_time': ['Sun 04:05:46', 'Sat 22:03:20', 'Sat 20:39:20', 'Sat 16:23:08', 'Sat 15:52:40', 'Sat 02:42:52', 'Sat 00:10:16', 'Fri 23:38:29']}"
Nahomies,502,"{'challenge_name': ['trophy-plus64', 'submission', 'curved-mvm', 'man-vs-matrix', 'notcrypto', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 01:43:20', 'Sat 19:03:34', 'Sat 09:02:03', 'Sat 06:11:04', 'Sat 03:21:53', 'Fri 23:48:21', 'Fri 23:42:45', 'Fri 23:38:31']}"
CYBERRCE,502,"{'challenge_name': ['trophy-plus64', 'submission', 'curved-mvm', 'man-vs-matrix', 'notcrypto', 'mvm', 'p11n-trophy', 'foundations'], 'solve_time': ['Sun 02:04:54', 'Sat 22:36:29', 'Sat 14:43:27', 'Sat 06:27:22', 'Sat 03:34:31', 'Fri 23:52:59', 'Fri 23:52:07', 'Fri 23:47:56']}"
A1ERTA,484,"{'challenge_name': ['notcrypto', 'man-vs-matrix', 'submission', 'kittyconvert', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 17:06:43', 'Sat 15:37:48', 'Sat 15:35:47', 'Sat 14:44:37', 'Sat 08:32:04', 'Sat 07:32:32']}"
Cryptonite,481,"{'challenge_name': ['secure-sandbox', 'notcrypto', 'devnull-as-a-service', 'p11n-trophy', 'pickle-season', 'foundations', 'mvm'], 'solve_time': ['Sun 18:51:55', 'Sun 11:29:53', 'Sun 10:35:00', 'Sat 19:55:09', 'Sat 10:05:14', 'Sat 00:18:20', 'Sat 00:11:39']}"
RabbitHorse,469,"{'challenge_name': ['notcrypto', 'trophy-plus64', 'man-vs-matrix', 'trophy-plus', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 22:49:05', 'Sat 13:22:35', 'Sat 13:20:13', 'Sat 11:40:56', 'Sat 10:27:18', 'Sat 08:32:31', 'Sat 08:19:43']}"
CitCyber,463,"{'challenge_name': ['notcrypto', 'devnull-as-a-service', 'foundations', 'trophy-plus', 'mvm', 'trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sat 23:15:23', 'Sat 21:14:55', 'Sat 20:33:47', 'Sat 20:20:56', 'Sat 20:04:27', 'Sat 19:15:22', 'Sat 02:50:07']}"
HgbSec,462,"{'challenge_name': ['hydraulic-press', 'mvm', 'submission', 'foundations', 'trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sun 19:48:39', 'Sun 18:20:37', 'Sun 17:44:37', 'Sun 16:43:51', 'Sat 07:22:45', 'Sat 06:36:16']}"
PwnSec,444,"{'challenge_name': ['submission', 'man-vs-matrix', 'sourceless-crypto', 'mvm', 'notcrypto', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 15:52:50', 'Sat 12:06:04', 'Sat 06:44:56', 'Sat 04:37:01', 'Sat 03:12:15', 'Sat 01:41:59', 'Sat 00:44:10']}"
RubiyaLab,442,"{'challenge_name': ['mvm', 'curved-mvm', 'pickle-season', 'man-vs-matrix', 'p11n-trophy', 'foundations', 'notcrypto'], 'solve_time': ['Sun 00:55:06', 'Sun 00:23:20', 'Sat 21:23:00', 'Sat 16:03:10', 'Sat 09:57:47', 'Sat 06:58:26', 'Sat 01:26:41']}"
Rounding Error,433,"{'challenge_name': ['kittyconvert', 'submission', 'devnull-as-a-service', 'curved-mvm'], 'solve_time': ['Sun 23:06:31', 'Sat 21:48:24', 'Sat 17:51:20', 'Sat 16:08:28']}"
maybe next time,429,"{'challenge_name': ['devnull-as-a-service', 'pickle-season', 'babyrng', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 09:49:07', 'Sat 05:54:58', 'Sat 03:13:19', 'Fri 23:41:24', 'Fri 23:34:24']}"
nendo,420,"{'challenge_name': ['secure-sandbox', 'pwny-heap', 'devnull-as-a-service', 'p11n-trophy'], 'solve_time': ['Sun 15:24:05', 'Sun 06:14:49', 'Sat 05:31:19', 'Sat 04:32:18']}"
scriptohio,419,"{'challenge_name': ['trophy-plus64', 'submission', 'sourceless-crypto', 'trophy-plus', 'p11n-trophy'], 'solve_time': ['Sat 08:30:29', 'Sat 07:49:50', 'Sat 06:45:19', 'Sat 05:50:11', 'Sat 05:00:15']}"
JumpingCats4000,404,"{'challenge_name': ['mvm', 'trophy-plus64', 'hydraulic-press', 'notcrypto', 'p11n-trophy'], 'solve_time': ['Sat 22:29:23', 'Sat 21:18:36', 'Sat 19:10:45', 'Sat 17:02:43', 'Sat 08:30:41']}"
USTC-NEBULA,392,"{'challenge_name': ['curved-mvm', 'pickle-season', 'man-vs-matrix', 'mvm', 'notcrypto', 'p11n-trophy'], 'solve_time': ['Sat 16:55:22', 'Sat 14:34:57', 'Sat 09:19:21', 'Sat 08:41:24', 'Sat 07:00:08', 'Sat 00:15:27']}"
L0stAx3s,392,"{'challenge_name': ['mvmcheckers-inc', 'pickle-season', 'mvm', 'devnull-as-a-service'], 'solve_time': ['Sat 22:47:46', 'Sat 18:40:44', 'Sat 18:07:24', 'Sat 02:01:34']}"
tchen,392,"{'challenge_name': ['storycreator'], 'solve_time': ['Sat 07:18:22']}"
Les Handicapés,390,"{'challenge_name': ['trophy-plus64', 'pickle-season', 'mvm', 'submission', 'foundations', 'p11n-trophy', 'notcrypto'], 'solve_time': ['Sun 21:31:18', 'Sat 23:58:12', 'Sat 21:50:08', 'Sat 21:05:17', 'Sat 03:40:02', 'Sat 03:09:19', 'Sat 02:59:10']}"
MQCyberSec,388,"{'challenge_name': ['submission', 'trophy-plus', 'notcrypto', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 16:52:04', 'Sat 07:18:46', 'Sat 06:10:12', 'Sat 06:04:21', 'Sat 06:00:02', 'Sat 04:31:57']}"
FITSEC,370,"{'challenge_name': ['notcrypto', 'pwny-heap', 'devnull-as-a-service', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 08:55:32', 'Sun 02:42:39', 'Sat 03:37:22', 'Sat 01:40:37', 'Fri 23:39:21']}"
Littlehill,368,"{'challenge_name': ['secure-snek', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 03:53:07', 'Sat 22:39:48', 'Sat 19:22:18', 'Sat 19:12:32']}"
foo,363,"{'challenge_name': ['man-vs-matrix', 'submission', 'fastcrypto'], 'solve_time': ['Sat 14:09:28', 'Sat 04:31:21', 'Sat 01:22:07']}"
bambam70,362,"{'challenge_name': ['pickle-season', 'trophy-plus', 'trophy-plus64', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 19:49:39', 'Sun 01:21:06', 'Sun 01:01:55', 'Sat 03:12:41', 'Fri 23:40:45']}"
laevatain,353,"{'challenge_name': ['devnull-as-a-service', 'pickle-season', 'mvm', 'p11n-trophy', 'man-vs-matrix', 'notcrypto'], 'solve_time': ['Sat 18:20:52', 'Sat 10:54:30', 'Sat 10:53:50', 'Sat 10:41:16', 'Sat 08:34:15', 'Sat 08:31:00']}"
soap,348,"{'challenge_name': ['p11n-trophy', 'babyrng', 'foundations', 'mvm'], 'solve_time': ['Sat 00:57:57', 'Sat 00:55:11', 'Sat 00:09:57', 'Sat 00:03:15']}"
KazuyaHaine,347,"{'challenge_name': ['notcrypto', 'trophy-plus', 'trophy-plus64', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 08:37:45', 'Sat 06:47:03', 'Sat 06:28:39', 'Sat 04:15:10', 'Fri 23:50:18']}"
SufferFish,347,"{'challenge_name': ['trophy-plus64', 'foundations', 'trophy-plus', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 05:58:13', 'Sun 05:27:01', 'Sun 05:25:00', 'Sun 05:06:44', 'Sun 01:00:32']}"
Leg.,338,"{'challenge_name': ['notcrypto', 'mvm', 'devnull-as-a-service', 'man-vs-matrix', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 06:33:07', 'Sun 06:08:03', 'Sun 04:43:25', 'Sun 04:37:26', 'Sat 06:14:32', 'Sat 05:58:07']}"
f1rs7_7im3,338,"{'challenge_name': ['curved-mvm', 'fastcrypto'], 'solve_time': ['Sat 23:03:22', 'Sat 15:55:50']}"
Fabijoey,337,"{'challenge_name': ['hydraulic-press', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 00:43:20', 'Sat 21:15:11', 'Sat 21:07:24', 'Sat 15:39:52']}"
Undertak_r,330,"{'challenge_name': ['submission', 'mvm', 'notcrypto', 'foundations', 'man-vs-matrix', 'p11n-trophy'], 'solve_time': ['Sun 13:59:55', 'Sun 13:28:57', 'Sun 08:04:25', 'Sun 07:53:55', 'Sun 07:25:40', 'Sat 16:24:26']}"
pwn_of_b4c4lh4u,325,"{'challenge_name': ['notcrypto', 'trophy-plus64', 'submission', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 21:45:41', 'Sat 05:43:04', 'Sat 04:43:07', 'Sat 04:12:37', 'Fri 23:57:09', 'Fri 23:38:15']}"
im_dragon,324,"{'challenge_name': ['submission', 'mvm', 'devnull-as-a-service', 'notcrypto', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 15:52:04', 'Sat 18:11:05', 'Sat 16:47:13', 'Sat 13:20:37', 'Sat 07:10:34', 'Sat 06:50:16']}"
xygzy,321,"{'challenge_name': ['devnull-as-a-service', 'foundations', 'p11n-trophy', 'curved-mvm', 'mvm'], 'solve_time': ['Sun 07:11:50', 'Sun 06:06:30', 'Sun 05:25:55', 'Sun 04:23:11', 'Sun 03:10:44']}"
